site_id,ano,sensor,resolucao_m,classe_id,classe_nome,area_m2,area_ha,pct_area_valida,pixels_validos,fator_correcao_sensor,modelo_versao,gerado_em,tipo,pareado_com,tier,precisao_coordenada,faixa_serie
ascenty-vinhedo,2014,landsat,30,1,vegetacao_densa,38006100.0,3800.61,37.913,111384,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2014,landsat,30,2,vegetacao_rala,42426900.0,4242.69,42.323,111384,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2014,landsat,30,3,solo_exposto_obras,4036500.0,403.65,4.0266,111384,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2014,landsat,30,4,construida_urbana,12618900.0,1261.89,12.588,111384,0.5353,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_corrigido_sv20
ascenty-vinhedo,2014,landsat,30,5,agua,3157200.0,315.72,3.1495,111384,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2015,landsat,30,1,vegetacao_densa,37954800.0,3795.48,37.6973,111870,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2015,landsat,30,2,vegetacao_rala,43225200.0,4322.52,42.932,111870,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2015,landsat,30,3,solo_exposto_obras,3600000.0,360.0,3.5756,111870,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2015,landsat,30,4,construida_urbana,13268700.0,1326.87,13.1787,111870,0.5353,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_corrigido_sv20
ascenty-vinhedo,2015,landsat,30,5,agua,2634300.0,263.43,2.6164,111870,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2016,landsat,30,1,vegetacao_densa,36817200.0,3681.72,36.5727,111854,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2016,landsat,30,2,vegetacao_rala,43561800.0,4356.18,43.2725,111854,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2016,landsat,30,3,solo_exposto_obras,2984400.0,298.44,2.9646,111854,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2016,landsat,30,4,construida_urbana,14152500.0,1415.25,14.0585,111854,0.5353,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_corrigido_sv20
ascenty-vinhedo,2016,landsat,30,5,agua,3152700.0,315.27,3.1318,111854,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2017,landsat,30,1,vegetacao_densa,34914600.0,3491.46,34.6716,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2017,landsat,30,2,vegetacao_rala,44720100.0,4472.01,44.4088,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2017,landsat,30,3,solo_exposto_obras,3397500.0,339.75,3.3738,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2017,landsat,30,4,construida_urbana,15089400.0,1508.94,14.9844,111890,0.5353,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_corrigido_sv20
ascenty-vinhedo,2017,landsat,30,5,agua,2579400.0,257.94,2.5614,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2018,landsat,30,1,vegetacao_densa,31288500.0,3128.85,31.0757,111872,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2018,landsat,30,2,vegetacao_rala,47866500.0,4786.65,47.5409,111872,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2018,landsat,30,3,solo_exposto_obras,3953700.0,395.37,3.9268,111872,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2018,landsat,30,4,construida_urbana,14846400.0,1484.64,14.7454,111872,0.5353,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_corrigido_sv20
ascenty-vinhedo,2018,landsat,30,5,agua,2729700.0,272.97,2.7111,111872,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2019,landsat,30,1,vegetacao_densa,44703000.0,4470.3,44.3938,111885,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
ascenty-vinhedo,2019,landsat,30,2,vegetacao_rala,37046700.0,3704.67,36.7905,111885,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
ascenty-vinhedo,2019,landsat,30,3,solo_exposto_obras,2691900.0,269.19,2.6733,111885,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
ascenty-vinhedo,2019,landsat,30,4,construida_urbana,13517100.0,1351.71,13.4236,111885,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
ascenty-vinhedo,2019,landsat,30,5,agua,2737800.0,273.78,2.7189,111885,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
ascenty-vinhedo,2019,sentinel2,10,1,vegetacao_densa,39475300.0,3947.53,39.2005,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2019,sentinel2,10,2,vegetacao_rala,35984600.0,3598.46,35.7341,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2019,sentinel2,10,3,solo_exposto_obras,3026300.0,302.63,3.0052,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2019,sentinel2,10,4,construida_urbana,20210500.0,2021.05,20.0698,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2019,sentinel2,10,5,agua,2004300.0,200.43,1.9903,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2020,landsat,30,1,vegetacao_densa,40504500.0,4050.45,40.261,111783,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
ascenty-vinhedo,2020,landsat,30,2,vegetacao_rala,40743900.0,4074.39,40.499,111783,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
ascenty-vinhedo,2020,landsat,30,3,solo_exposto_obras,3239100.0,323.91,3.2196,111783,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
ascenty-vinhedo,2020,landsat,30,4,construida_urbana,12603600.0,1260.36,12.5278,111783,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
ascenty-vinhedo,2020,landsat,30,5,agua,3513600.0,351.36,3.4925,111783,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
ascenty-vinhedo,2020,sentinel2,10,1,vegetacao_densa,33229800.0,3322.98,32.9985,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2020,sentinel2,10,2,vegetacao_rala,41057800.0,4105.78,40.772,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2020,sentinel2,10,3,solo_exposto_obras,4492900.0,449.29,4.4616,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2020,sentinel2,10,4,construida_urbana,19927000.0,1992.7,19.7883,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2020,sentinel2,10,5,agua,1993500.0,199.35,1.9796,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2021,landsat,30,1,vegetacao_densa,32285700.0,3228.57,32.0621,111886,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
ascenty-vinhedo,2021,landsat,30,2,vegetacao_rala,46933200.0,4693.32,46.6082,111886,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
ascenty-vinhedo,2021,landsat,30,3,solo_exposto_obras,4209300.0,420.93,4.1801,111886,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
ascenty-vinhedo,2021,landsat,30,4,construida_urbana,14468400.0,1446.84,14.3682,111886,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
ascenty-vinhedo,2021,landsat,30,5,agua,2800800.0,280.08,2.7814,111886,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
ascenty-vinhedo,2021,sentinel2,10,1,vegetacao_densa,32198700.0,3219.87,31.9746,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2021,sentinel2,10,2,vegetacao_rala,41973400.0,4197.34,41.6812,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2021,sentinel2,10,3,solo_exposto_obras,4453800.0,445.38,4.4228,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2021,sentinel2,10,4,construida_urbana,20140300.0,2014.03,20.0001,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2021,sentinel2,10,5,agua,1934800.0,193.48,1.9213,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2022,landsat,30,1,vegetacao_densa,40727700.0,4072.77,40.4464,111884,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2022,landsat,30,2,vegetacao_rala,38560500.0,3856.05,38.2941,111884,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2022,landsat,30,3,solo_exposto_obras,2845800.0,284.58,2.8261,111884,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2022,landsat,30,4,construida_urbana,15589800.0,1558.98,15.4821,111884,0.5353,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_corrigido_sv20
ascenty-vinhedo,2022,landsat,30,5,agua,2971800.0,297.18,2.9513,111884,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2022,sentinel2,10,1,vegetacao_densa,37404700.0,3740.47,37.1443,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2022,sentinel2,10,2,vegetacao_rala,36686900.0,3668.69,36.4315,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2022,sentinel2,10,3,solo_exposto_obras,3560900.0,356.09,3.5361,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2022,sentinel2,10,4,construida_urbana,21084000.0,2108.4,20.9372,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2022,sentinel2,10,5,agua,1964500.0,196.45,1.9508,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2023,landsat,30,1,vegetacao_densa,44684100.0,4468.41,44.4183,111776,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2023,landsat,30,2,vegetacao_rala,35352000.0,3535.2,35.1417,111776,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2023,landsat,30,3,solo_exposto_obras,2911500.0,291.15,2.8942,111776,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2023,landsat,30,4,construida_urbana,14569200.0,1456.92,14.4825,111776,0.5353,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_corrigido_sv20
ascenty-vinhedo,2023,landsat,30,5,agua,3081600.0,308.16,3.0633,111776,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2023,sentinel2,10,1,vegetacao_densa,39382800.0,3938.28,39.1086,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2023,sentinel2,10,2,vegetacao_rala,34407000.0,3440.7,34.1675,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2023,sentinel2,10,3,solo_exposto_obras,3671400.0,367.14,3.6458,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2023,sentinel2,10,4,construida_urbana,21270800.0,2127.08,21.1227,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2023,sentinel2,10,5,agua,1969000.0,196.9,1.9553,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2024,landsat,30,1,vegetacao_densa,37317600.0,3731.76,37.0605,111882,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2024,landsat,30,2,vegetacao_rala,41319000.0,4131.9,41.0343,111882,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2024,landsat,30,3,solo_exposto_obras,2804400.0,280.44,2.7851,111882,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2024,landsat,30,4,construida_urbana,16230600.0,1623.06,16.1188,111882,0.5353,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_corrigido_sv20
ascenty-vinhedo,2024,landsat,30,5,agua,3022200.0,302.22,3.0014,111882,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
ascenty-vinhedo,2024,sentinel2,10,1,vegetacao_densa,37254700.0,3725.47,36.9954,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2024,sentinel2,10,2,vegetacao_rala,37354800.0,3735.48,37.0948,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2024,sentinel2,10,3,solo_exposto_obras,3596700.0,359.67,3.5717,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2024,sentinel2,10,4,construida_urbana,20630300.0,2063.03,20.4867,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2024,sentinel2,10,5,agua,1864500.0,186.45,1.8515,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2025,sentinel2,10,1,vegetacao_densa,38083300.0,3808.33,37.8182,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2025,sentinel2,10,2,vegetacao_rala,35718900.0,3571.89,35.4703,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2025,sentinel2,10,3,solo_exposto_obras,3775300.0,377.53,3.749,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2025,sentinel2,10,4,construida_urbana,21216600.0,2121.66,21.0689,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
ascenty-vinhedo,2025,sentinel2,10,5,agua,1906900.0,190.69,1.8936,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
clickip-manaus,2013,landsat,30,1,vegetacao_densa,28363500.0,2836.35,28.2044,111738,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
clickip-manaus,2013,landsat,30,2,vegetacao_rala,15785100.0,1578.51,15.6965,111738,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
clickip-manaus,2013,landsat,30,3,solo_exposto_obras,6729300.0,672.93,6.6915,111738,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
clickip-manaus,2013,landsat,30,4,construida_urbana,49043700.0,4904.37,48.7685,111738,0.9084,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_corrigido_sv20
clickip-manaus,2013,landsat,30,5,agua,642600.0,64.26,0.639,111738,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
clickip-manaus,2014,landsat,30,1,vegetacao_densa,27310500.0,2731.05,27.1741,111669,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
clickip-manaus,2014,landsat,30,2,vegetacao_rala,17303400.0,1730.34,17.217,111669,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
clickip-manaus,2014,landsat,30,3,solo_exposto_obras,7347600.0,734.76,7.3109,111669,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
clickip-manaus,2014,landsat,30,4,construida_urbana,47682000.0,4768.2,47.4438,111669,0.9084,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_corrigido_sv20
clickip-manaus,2014,landsat,30,5,agua,858600.0,85.86,0.8543,111669,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
clickip-manaus,2015,landsat,30,1,vegetacao_densa,23395500.0,2339.55,23.2326,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
clickip-manaus,2015,landsat,30,2,vegetacao_rala,14360400.0,1436.04,14.2604,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
clickip-manaus,2015,landsat,30,3,solo_exposto_obras,6215400.0,621.54,6.1721,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
clickip-manaus,2015,landsat,30,4,construida_urbana,56441700.0,5644.17,56.0488,111890,0.9084,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_corrigido_sv20
clickip-manaus,2015,landsat,30,5,agua,288000.0,28.8,0.286,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
clickip-manaus,2016,landsat,30,1,vegetacao_densa,27871200.0,2787.12,27.6772,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
clickip-manaus,2016,landsat,30,2,vegetacao_rala,13733100.0,1373.31,13.6375,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
clickip-manaus,2016,landsat,30,3,solo_exposto_obras,5688900.0,568.89,5.6493,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
clickip-manaus,2016,landsat,30,4,construida_urbana,52904700.0,5290.47,52.5364,111890,0.9084,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_corrigido_sv20
clickip-manaus,2016,landsat,30,5,agua,503100.0,50.31,0.4996,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
clickip-manaus,2017,landsat,30,1,vegetacao_densa,27354600.0,2735.46,27.1882,111791,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
clickip-manaus,2017,landsat,30,2,vegetacao_rala,11400300.0,1140.03,11.331,111791,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
clickip-manaus,2017,landsat,30,3,solo_exposto_obras,5416200.0,541.62,5.3833,111791,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
clickip-manaus,2017,landsat,30,4,construida_urbana,55980900.0,5598.09,55.6404,111791,0.9084,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_corrigido_sv20
clickip-manaus,2017,landsat,30,5,agua,459900.0,45.99,0.4571,111791,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
clickip-manaus,2018,landsat,30,1,vegetacao_densa,26725500.0,2672.55,26.5395,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
clickip-manaus,2018,landsat,30,2,vegetacao_rala,11496600.0,1149.66,11.4166,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
clickip-manaus,2018,landsat,30,3,solo_exposto_obras,4381200.0,438.12,4.3507,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
clickip-manaus,2018,landsat,30,4,construida_urbana,57730500.0,5773.05,57.3286,111890,0.9084,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_corrigido_sv20
clickip-manaus,2018,landsat,30,5,agua,367200.0,36.72,0.3646,111890,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_pre2019_nao_corrigido
clickip-manaus,2019,landsat,30,1,vegetacao_densa,25672500.0,2567.25,25.5298,111732,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
clickip-manaus,2019,landsat,30,2,vegetacao_rala,12861900.0,1286.19,12.7904,111732,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
clickip-manaus,2019,landsat,30,3,solo_exposto_obras,5153400.0,515.34,5.1248,111732,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
clickip-manaus,2019,landsat,30,4,construida_urbana,56118600.0,5611.86,55.8068,111732,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
clickip-manaus,2019,landsat,30,5,agua,752400.0,75.24,0.7482,111732,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,landsat_overlap_referencia
clickip-manaus,2019,sentinel2,10,1,vegetacao_densa,21789300.0,2178.93,21.6376,1007010,1.0,rf_v2.0-dw,2026-09-13T15:46:34.240812+00:00,tratamento,,1,exata,sentinel2_oficial_2019_2025
