site_id,pais,tipo,pareado_com,nome,operadora,lat,lon,buffer_km,ano,ano_inicio_obra,fonte_data_obra,ano_relativo_ao_inicio_obra,fase,dist_tratamento_controle_km,instrumento,resolucao_m,pixels_validos,area_ha_vegetacao_densa,area_ha_vegetacao_rala,area_ha_solo_exposto_obras,area_ha_construida_urbana,area_ha_agua,prop_vegetacao_densa,prop_vegetacao_rala,prop_solo_exposto_obras,prop_construida_urbana,prop_agua,municipio,uf,codigo_ibge,n_predios_no_campus,lst_media_celsius,populacao,populacao_buffer_5km,pib_mil_reais,tier,regiao,bioma,qualidade_par,l1_rf
ctrl-scala-tambore-p01,BR,controle,scala-tambore,,,-23.404447,-46.982529,5,2021,2021,declarada_datacentermap,0,durante,20,rf_v1.0-tuned,30,112216,4504.05,4314.51,67.77,909.09,304.02,0.44597,0.427203,0.00671,0.090014,0.030103,Pirapora do Bom Jesus,SP,3539103,0,24.5238,19453.0,19830,826672.0,1.0,Sudeste,Mata Atlântica,ruim,1.06251
ctrl-scala-tambore-p01,BR,controle,scala-tambore,,,-23.404447,-46.982529,5,2022,2021,declarada_datacentermap,1,durante,20,rf_v1.0-tuned,30,112116,4324.14,4547.97,55.08,859.23,304.02,0.428538,0.450721,0.005459,0.085153,0.03013,Pirapora do Bom Jesus,SP,3539103,0,24.0928,18370.0,19830,713385.0,1.0,Sudeste,Mata Atlântica,ruim,1.06251
ctrl-scala-tambore-p01,BR,controle,scala-tambore,,,-23.404447,-46.982529,5,2023,2021,declarada_datacentermap,2,durante,20,rf_v1.0-tuned,30,112219,5173.56,3735.0,55.26,709.92,425.97,0.512248,0.369813,0.005471,0.070291,0.042176,Pirapora do Bom Jesus,SP,3539103,0,24.1777,,19830,693314.0,1.0,Sudeste,Mata Atlântica,ruim,1.06251
ctrl-scala-tambore-p01,BR,controle,scala-tambore,,,-23.404447,-46.982529,5,2024,2021,declarada_datacentermap,3,pos,20,rf_v1.0-tuned,30,112221,4897.89,3901.86,48.69,806.85,444.6,0.484945,0.386327,0.004821,0.079887,0.04402,Pirapora do Bom Jesus,SP,3539103,0,24.1442,18836.0,19830,,1.0,Sudeste,Mata Atlântica,ruim,1.06251
scala-tambore,BR,tratamento,scala-tambore,,,-23.4948321,-46.8130769,5,2018,2021,declarada_datacentermap,-3,pre,20,rf_v1.0-tuned,30,111875,2209.23,1647.63,83.34,6042.87,85.68,0.219415,0.163638,0.008277,0.600161,0.008509,Barueri,SP,3505708,0,28.8024,271306.0,442047,50562704.0,1.0,Sudeste,Mata Atlântica,ruim,1.06251
scala-tambore,BR,tratamento,scala-tambore,,,-23.4948321,-46.8130769,5,2019,2021,declarada_datacentermap,-2,pre,20,rf_v1.0-tuned,30,111889,2416.86,1584.9,79.38,5892.48,96.39,0.240006,0.157388,0.007883,0.585151,0.009572,Barueri,SP,3505708,0,29.3503,274182.0,442047,52744931.0,1.0,Sudeste,Mata Atlântica,ruim,1.06251
scala-tambore,BR,tratamento,scala-tambore,,,-23.4948321,-46.8130769,5,2020,2021,declarada_datacentermap,-1,pre,20,rf_v1.0-tuned,30,111875,2227.59,1592.28,103.14,6013.62,132.12,0.221238,0.158141,0.010244,0.597256,0.013122,Barueri,SP,3505708,0,28.9587,276982.0,442047,51600338.0,1.0,Sudeste,Mata Atlântica,ruim,1.06251
scala-tambore,BR,tratamento,scala-tambore,,,-23.4948321,-46.8130769,5,2021,2021,declarada_datacentermap,0,durante,20,rf_v1.0-tuned,30,111877,2098.98,1610.1,104.58,6169.05,86.22,0.208461,0.159908,0.010386,0.612682,0.008563,Barueri,SP,3505708,0,28.4793,279704.0,442047,58027667.0,1.0,Sudeste,Mata Atlântica,ruim,1.06251
scala-tambore,BR,tratamento,scala-tambore,,,-23.4948321,-46.8130769,5,2022,2021,declarada_datacentermap,1,durante,20,rf_v1.0-tuned,30,111624,2178.81,1545.75,95.67,6132.87,93.06,0.21688,0.153865,0.009523,0.610469,0.009263,Barueri,SP,3505708,0,27.5789,316473.0,442047,69665769.0,1.0,Sudeste,Mata Atlântica,ruim,1.06251
scala-tambore,BR,tratamento,scala-tambore,,,-23.4948321,-46.8130769,5,2023,2021,declarada_datacentermap,2,durante,20,rf_v1.0-tuned,30,111578,2391.21,1471.5,74.7,6000.48,104.13,0.23812,0.146534,0.007439,0.597537,0.010369,Barueri,SP,3505708,0,28.1973,,442047,71646710.0,1.0,Sudeste,Mata Atlântica,ruim,1.06251
scala-tambore,BR,tratamento,scala-tambore,,,-23.4948321,-46.8130769,5,2024,2021,declarada_datacentermap,3,pos,20,rf_v1.0-tuned,30,111856,2346.57,1454.94,81.9,6075.81,107.82,0.233094,0.144525,0.008135,0.603535,0.01071,Barueri,SP,3505708,0,27.482,330339.0,442047,,1.0,Sudeste,Mata Atlântica,ruim,1.06251
ctrl-us-0011,EUA,controle,us-0011,,,39.428946,-84.412113,5,2019,2022,dynamic_world,-3,pre,15,dynamic_world,20,251726,2601.08,2980.72,90.4,4166.4,230.44,0.258325,0.296028,0.008978,0.413783,0.022886,Butler,OH,39017,0,20.1226,,27973,,,Midwest,Floresta temperada decídua,ruim,0.612763
ctrl-us-0011,EUA,controle,us-0011,,,39.428946,-84.412113,5,2020,2022,dynamic_world,-2,pre,15,dynamic_world,20,251726,2601.36,2882.12,55.12,4290.16,240.28,0.258352,0.286236,0.005474,0.426074,0.023863,Butler,OH,39017,0,20.7443,,27973,,,Midwest,Floresta temperada decídua,ruim,0.612763
ctrl-us-0011,EUA,controle,us-0011,,,39.428946,-84.412113,5,2021,2022,dynamic_world,-1,pre,15,dynamic_world,20,251726,2602.24,2800.4,72.32,4355.8,238.28,0.25844,0.27812,0.007182,0.432593,0.023665,Butler,OH,39017,0,20.325,,27973,,,Midwest,Floresta temperada decídua,ruim,0.612763
ctrl-us-0011,EUA,controle,us-0011,,,39.428946,-84.412113,5,2022,2022,dynamic_world,0,durante,15,dynamic_world,20,251727,2373.6,2930.2,80.08,4451.68,233.52,0.235732,0.29101,0.007953,0.442114,0.023192,Butler,OH,39017,0,19.0523,,27973,,,Midwest,Floresta temperada decídua,ruim,0.612763
ctrl-us-0011,EUA,controle,us-0011,,,39.428946,-84.412113,5,2023,2022,dynamic_world,1,durante,15,dynamic_world,20,251726,2206.16,2879.52,68.32,4676.92,238.12,0.219103,0.285978,0.006785,0.464485,0.023649,Butler,OH,39017,0,19.8284,,27973,,,Midwest,Floresta temperada decídua,ruim,0.612763
ctrl-us-0011,EUA,controle,us-0011,,,39.428946,-84.412113,5,2024,2022,dynamic_world,2,pos,15,dynamic_world,20,251726,2511.08,2712.24,61.0,4570.04,214.68,0.249386,0.269364,0.006058,0.45387,0.021321,Butler,OH,39017,0,19.6903,,27973,,,Midwest,Floresta temperada decídua,ruim,0.612763
ctrl-us-0011,EUA,controle,us-0011,,,39.428946,-84.412113,5,2025,2022,dynamic_world,3,pos,15,dynamic_world,20,251727,2915.48,2547.04,70.88,4327.84,207.84,0.289548,0.252957,0.007039,0.429815,0.020641,Butler,OH,39017,0,17.1955,,27973,,,Midwest,Floresta temperada decídua,ruim,0.612763
us-0011,EUA,tratamento,,,,39.294048,-84.412113,5,2019,2022,dynamic_world,-3,pre,15,dynamic_world,20,251242,2011.32,546.12,110.4,7268.2,113.64,0.200138,0.054342,0.010985,0.723227,0.011308,Hamilton,OH,39061,1,22.3847,,37924,,,Midwest,Floresta temperada decídua,ruim,0.612763
us-0011,EUA,tratamento,,,,39.294048,-84.412113,5,2020,2022,dynamic_world,-2,pre,15,dynamic_world,20,251239,2029.16,549.6,93.56,7259.68,117.56,0.201915,0.054689,0.00931,0.722388,0.011698,Hamilton,OH,39061,1,21.5989,,37924,,,Midwest,Floresta temperada decídua,ruim,0.612763
us-0011,EUA,tratamento,,,,39.294048,-84.412113,5,2021,2022,dynamic_world,-1,pre,15,dynamic_world,20,251241,1864.84,555.88,84.6,7425.68,118.64,0.185563,0.055313,0.008418,0.7389,0.011805,Hamilton,OH,39061,1,22.4556,,37924,,,Midwest,Floresta temperada decídua,ruim,0.612763
us-0011,EUA,tratamento,,,,39.294048,-84.412113,5,2022,2022,dynamic_world,0,durante,15,dynamic_world,20,251241,1747.84,571.92,83.48,7525.0,121.4,0.173921,0.05691,0.008307,0.748783,0.01208,Hamilton,OH,39061,1,21.064,,37924,,,Midwest,Floresta temperada decídua,ruim,0.612763
us-0011,EUA,tratamento,,,,39.294048,-84.412113,5,2023,2022,dynamic_world,1,durante,15,dynamic_world,20,251240,1489.68,548.4,70.64,7815.88,125.0,0.148233,0.054569,0.007029,0.77773,0.012438,Hamilton,OH,39061,1,21.7801,,37924,,,Midwest,Floresta temperada decídua,ruim,0.612763
us-0011,EUA,tratamento,,,,39.294048,-84.412113,5,2024,2022,dynamic_world,2,pos,15,dynamic_world,20,251239,1914.64,500.28,86.2,7439.72,108.72,0.19052,0.049781,0.008577,0.740303,0.010818,Hamilton,OH,39061,1,21.5959,,37924,,,Midwest,Floresta temperada decídua,ruim,0.612763
us-0011,EUA,tratamento,,,,39.294048,-84.412113,5,2025,2022,dynamic_world,3,pos,15,dynamic_world,20,251240,2363.68,443.64,94.4,7044.32,103.56,0.235201,0.044145,0.009393,0.700955,0.010305,Hamilton,OH,39061,1,18.1395,,37924,,,Midwest,Floresta temperada decídua,ruim,0.612763
ctrl-us-0062,EUA,controle,us-0062,,,41.704268,-88.116694,5,2019,2022,dynamic_world,-3,pre,15,dynamic_world,20,260433,1590.0,968.88,267.04,7189.12,402.28,0.15263,0.093007,0.025634,0.690112,0.038616,Will,IL,17197,0,18.7253,,108222,,,Midwest,Campos temperados,ruim,0.237835
ctrl-us-0062,EUA,controle,us-0062,,,41.704268,-88.116694,5,2020,2022,dynamic_world,-2,pre,15,dynamic_world,20,260433,1504.36,1046.96,254.76,7241.0,370.24,0.14441,0.100502,0.024455,0.695092,0.035541,Will,IL,17197,0,18.9643,,108222,,,Midwest,Campos temperados,ruim,0.237835
ctrl-us-0062,EUA,controle,us-0062,,,41.704268,-88.116694,5,2021,2022,dynamic_world,-1,pre,15,dynamic_world,20,260433,1351.68,1088.84,301.2,7287.72,387.88,0.129753,0.104522,0.028913,0.699577,0.037234,Will,IL,17197,0,18.7495,,108222,,,Midwest,Campos temperados,ruim,0.237835
ctrl-us-0062,EUA,controle,us-0062,,,41.704268,-88.116694,5,2022,2022,dynamic_world,0,durante,15,dynamic_world,20,260432,1404.08,1002.92,281.0,7350.68,378.6,0.134784,0.096275,0.026974,0.705624,0.036343,Will,IL,17197,0,17.3423,,108222,,,Midwest,Campos temperados,ruim,0.237835
ctrl-us-0062,EUA,controle,us-0062,,,41.704268,-88.116694,5,2023,2022,dynamic_world,1,durante,15,dynamic_world,20,260433,1631.56,777.8,258.88,7373.56,375.52,0.15662,0.074664,0.024851,0.707817,0.036048,Will,IL,17197,0,19.2587,,108222,,,Midwest,Campos temperados,ruim,0.237835
ctrl-us-0062,EUA,controle,us-0062,,,41.704268,-88.116694,5,2024,2022,dynamic_world,2,pos,15,dynamic_world,20,260434,1498.08,940.4,221.08,7409.52,348.28,0.143806,0.090272,0.021222,0.711267,0.033433,Will,IL,17197,0,18.9576,,108222,,,Midwest,Campos temperados,ruim,0.237835
ctrl-us-0062,EUA,controle,us-0062,,,41.704268,-88.116694,5,2025,2022,dynamic_world,3,pos,15,dynamic_world,20,260433,1916.8,732.08,251.52,7185.16,331.76,0.184001,0.070275,0.024144,0.689732,0.031847,Will,IL,17197,0,15.7067,,108222,,,Midwest,Campos temperados,ruim,0.237835
us-0062,EUA,tratamento,,CyrusOne CHI3,CyrusOne,41.799726,-88.244459,5,2019,2022,dynamic_world,-3,pre,15,dynamic_world,20,260821,2123.52,1598.44,173.52,5941.64,595.72,0.203542,0.153212,0.016632,0.569513,0.0571,DuPage,IL,17043,5,18.4331,,64655,,,Midwest,Campos temperados,ruim,0.237835
us-0062,EUA,tratamento,,CyrusOne CHI3,CyrusOne,41.799726,-88.244459,5,2020,2022,dynamic_world,-2,pre,15,dynamic_world,20,260821,1862.76,1601.96,101.68,6314.36,552.08,0.178548,0.15355,0.009746,0.605239,0.052918,DuPage,IL,17043,5,18.5507,,64655,,,Midwest,Campos temperados,ruim,0.237835
us-0062,EUA,tratamento,,CyrusOne CHI3,CyrusOne,41.799726,-88.244459,5,2021,2022,dynamic_world,-1,pre,15,dynamic_world,20,260821,1748.68,1792.8,132.0,6189.28,570.08,0.167613,0.171842,0.012652,0.59325,0.054643,DuPage,IL,17043,5,19.1721,,64655,,,Midwest,Campos temperados,ruim,0.237835
us-0062,EUA,tratamento,,CyrusOne CHI3,CyrusOne,41.799726,-88.244459,5,2022,2022,dynamic_world,0,durante,15,dynamic_world,20,260821,1619.72,1894.24,106.96,6265.84,546.08,0.155252,0.181565,0.010252,0.600588,0.052342,DuPage,IL,17043,5,17.4329,,64655,,,Midwest,Campos temperados,ruim,0.237835
us-0062,EUA,tratamento,,CyrusOne CHI3,CyrusOne,41.799726,-88.244459,5,2023,2022,dynamic_world,1,durante,15,dynamic_world,20,260821,2232.92,1297.12,164.16,6198.2,540.44,0.214028,0.12433,0.015735,0.594105,0.051802,DuPage,IL,17043,5,18.985,,64655,,,Midwest,Campos temperados,ruim,0.237835
us-0062,EUA,tratamento,,CyrusOne CHI3,CyrusOne,41.799726,-88.244459,5,2024,2022,dynamic_world,2,pos,15,dynamic_world,20,260821,2184.72,1380.72,102.48,6283.04,481.88,0.209408,0.132344,0.009823,0.602237,0.046189,DuPage,IL,17043,5,17.7754,,64655,,,Midwest,Campos temperados,ruim,0.237835
us-0062,EUA,tratamento,,CyrusOne CHI3,CyrusOne,41.799726,-88.244459,5,2025,2022,dynamic_world,3,pos,15,dynamic_world,20,260821,2626.92,1129.0,131.48,6105.4,440.04,0.251793,0.108216,0.012603,0.58521,0.042178,DuPage,IL,17043,5,15.731,,64655,,,Midwest,Campos temperados,ruim,0.237835
ctrl-us-0116,EUA,controle,us-0116,,,45.690085,-122.922765,5,2018,2021,dynamic_world,-3,pre,15,dynamic_world,20,278348,9746.8,1022.52,0.08,204.84,159.68,0.875415,0.091838,7e-06,0.018398,0.014342,Multnomah,OR,41051,0,15.8829,,1084,,,West,Floresta temperada de coníferas,ruim,1.544316
ctrl-us-0116,EUA,controle,us-0116,,,45.690085,-122.922765,5,2019,2021,dynamic_world,-2,pre,15,dynamic_world,20,278347,9759.4,991.76,0.68,206.04,176.0,0.87655,0.089076,6.1e-05,0.018506,0.015808,Multnomah,OR,41051,0,14.1653,,1084,,,West,Floresta temperada de coníferas,ruim,1.544316
ctrl-us-0116,EUA,controle,us-0116,,,45.690085,-122.922765,5,2020,2021,dynamic_world,-1,pre,15,dynamic_world,20,278349,9868.56,917.6,1.68,189.84,156.28,0.886348,0.082415,0.000151,0.017051,0.014036,Multnomah,OR,41051,0,13.9439,,1084,,,West,Floresta temperada de coníferas,ruim,1.544316
ctrl-us-0116,EUA,controle,us-0116,,,45.690085,-122.922765,5,2021,2021,dynamic_world,0,durante,15,dynamic_world,20,278348,9798.48,957.48,1.64,212.16,164.16,0.880057,0.085997,0.000147,0.019055,0.014744,Multnomah,OR,41051,0,14.908,,1084,,,West,Floresta temperada de coníferas,ruim,1.544316
ctrl-us-0116,EUA,controle,us-0116,,,45.690085,-122.922765,5,2022,2021,dynamic_world,1,durante,15,dynamic_world,20,278347,9818.44,973.92,0.32,187.52,153.68,0.881853,0.087474,2.9e-05,0.016842,0.013803,Multnomah,OR,41051,0,14.811,,1084,,,West,Floresta temperada de coníferas,ruim,1.544316
ctrl-us-0116,EUA,controle,us-0116,,,45.690085,-122.922765,5,2023,2021,dynamic_world,2,pos,15,dynamic_world,20,278348,9739.92,1007.0,1.04,227.32,158.64,0.874797,0.090444,9.3e-05,0.020417,0.014248,Multnomah,OR,41051,0,15.7008,,1084,,,West,Floresta temperada de coníferas,ruim,1.544316
ctrl-us-0116,EUA,controle,us-0116,,,45.690085,-122.922765,5,2024,2021,dynamic_world,3,pos,15,dynamic_world,20,278348,9869.12,911.04,0.72,196.72,156.32,0.886401,0.081826,6.5e-05,0.017669,0.01404,Multnomah,OR,41051,0,13.8262,,1084,,,West,Floresta temperada de coníferas,ruim,1.544316
us-0116,EUA,tratamento,,NTT RagingWire DC - Hillsboro,NTT,45.555186,-122.922765,5,2018,2021,dynamic_world,-3,pre,15,dynamic_world,20,277678,1276.32,4438.52,26.12,5313.8,52.36,0.11491,0.39961,0.002352,0.478414,0.004714,Washington,OR,41067,31,22.6598,,71277,,,West,Campos temperados,ruim,1.544316
us-0116,EUA,tratamento,,NTT RagingWire DC - Hillsboro,NTT,45.555186,-122.922765,5,2019,2021,dynamic_world,-2,pre,15,dynamic_world,20,277679,1325.4,4353.32,22.28,5368.16,38.0,0.119328,0.391938,0.002006,0.483306,0.003421,Washington,OR,41067,31,21.9287,,71277,,,West,Campos temperados,ruim,1.544316
us-0116,EUA,tratamento,,NTT RagingWire DC - Hillsboro,NTT,45.555186,-122.922765,5,2020,2021,dynamic_world,-1,pre,15,dynamic_world,20,277678,1325.6,4338.72,27.08,5367.92,47.8,0.119347,0.390625,0.002438,0.483286,0.004304,Washington,OR,41067,31,21.0166,,71277,,,West,Campos temperados,ruim,1.544316
us-0116,EUA,tratamento,,NTT RagingWire DC - Hillsboro,NTT,45.555186,-122.922765,5,2021,2021,dynamic_world,0,durante,15,dynamic_world,20,277679,1224.88,4312.36,35.8,5490.2,43.92,0.110278,0.38825,0.003223,0.494294,0.003954,Washington,OR,41067,31,22.097,,71277,,,West,Campos temperados,ruim,1.544316
us-0116,EUA,tratamento,,NTT RagingWire DC - Hillsboro,NTT,45.555186,-122.922765,5,2022,2021,dynamic_world,1,durante,15,dynamic_world,20,277678,1351.64,4174.52,26.96,5513.32,40.68,0.121691,0.375842,0.002427,0.496377,0.003663,Washington,OR,41067,31,20.5838,,71277,,,West,Campos temperados,ruim,1.544316
us-0116,EUA,tratamento,,NTT RagingWire DC - Hillsboro,NTT,45.555186,-122.922765,5,2023,2021,dynamic_world,2,pos,15,dynamic_world,20,277678,1211.04,4251.68,19.56,5586.0,38.84,0.109033,0.382789,0.001761,0.502921,0.003497,Washington,OR,41067,31,22.3885,,71277,,,West,Campos temperados,ruim,1.544316
us-0116,EUA,tratamento,,NTT RagingWire DC - Hillsboro,NTT,45.555186,-122.922765,5,2024,2021,dynamic_world,3,pos,15,dynamic_world,20,277678,1258.16,4225.24,10.2,5585.56,27.96,0.113275,0.380408,0.000918,0.502881,0.002517,Washington,OR,41067,31,20.3995,,71277,,,West,Campos temperados,ruim,1.544316
ctrl-us-0182,EUA,controle,us-0182,,,47.540161,-120.206709,5,2016,2019,dynamic_world,-3,pre,15,dynamic_world,20,288022,660.28,10099.92,128.44,212.6,419.64,0.057312,0.876662,0.011148,0.018453,0.036424,Douglas,WA,53017,0,18.5241,,275,,,West,Campos temperados,ruim,0.555169
ctrl-us-0182,EUA,controle,us-0182,,,47.540161,-120.206709,5,2017,2019,dynamic_world,-2,pre,15,dynamic_world,20,288024,845.48,10001.76,58.92,201.64,413.16,0.073386,0.868136,0.005114,0.017502,0.035862,Douglas,WA,53017,0,15.6928,,275,,,West,Campos temperados,ruim,0.555169
ctrl-us-0182,EUA,controle,us-0182,,,47.540161,-120.206709,5,2018,2019,dynamic_world,-1,pre,15,dynamic_world,20,288024,775.2,10021.92,73.24,229.04,421.56,0.067286,0.869886,0.006357,0.01988,0.036591,Douglas,WA,53017,0,17.2649,,275,,,West,Campos temperados,ruim,0.555169
ctrl-us-0182,EUA,controle,us-0182,,,47.540161,-120.206709,5,2019,2019,dynamic_world,0,durante,15,dynamic_world,20,288023,753.0,10062.6,32.68,258.04,414.6,0.065359,0.87342,0.002837,0.022398,0.035987,Douglas,WA,53017,0,15.9862,,275,,,West,Campos temperados,ruim,0.555169
ctrl-us-0182,EUA,controle,us-0182,,,47.540161,-120.206709,5,2020,2019,dynamic_world,1,durante,15,dynamic_world,20,288023,590.0,10069.72,181.32,254.04,425.84,0.051211,0.874038,0.015738,0.02205,0.036962,Douglas,WA,53017,0,19.089,,275,,,West,Campos temperados,ruim,0.555169
ctrl-us-0182,EUA,controle,us-0182,,,47.540161,-120.206709,5,2021,2019,dynamic_world,2,pos,15,dynamic_world,20,288024,631.6,10104.4,74.32,277.08,433.56,0.054822,0.877045,0.006451,0.02405,0.037632,Douglas,WA,53017,0,19.0966,,275,,,West,Campos temperados,ruim,0.555169
ctrl-us-0182,EUA,controle,us-0182,,,47.540161,-120.206709,5,2022,2019,dynamic_world,3,pos,15,dynamic_world,20,288024,792.6,9983.44,69.12,260.16,415.64,0.068796,0.866546,0.006,0.022581,0.036077,Douglas,WA,53017,0,16.2063,,275,,,West,Campos temperados,ruim,0.555169
us-0182,EUA,tratamento,,Intergate Columbia B,Sabey Data Centers,47.405263,-120.206709,5,2016,2019,dynamic_world,-3,pre,15,dynamic_world,20,287285,427.52,7173.16,333.96,3030.16,526.6,0.037203,0.62422,0.029062,0.263689,0.045826,Douglas,WA,53017,13,22.0213,,15061,,,West,Campos temperados,ruim,0.555169
us-0182,EUA,tratamento,,Intergate Columbia B,Sabey Data Centers,47.405263,-120.206709,5,2017,2019,dynamic_world,-2,pre,15,dynamic_world,20,287284,643.96,7063.68,332.48,2926.2,525.04,0.056039,0.614695,0.028933,0.254643,0.04569,Douglas,WA,53017,13,18.2054,,15061,,,West,Campos temperados,ruim,0.555169
us-0182,EUA,tratamento,,Intergate Columbia B,Sabey Data Centers,47.405263,-120.206709,5,2018,2019,dynamic_world,-1,pre,15,dynamic_world,20,287285,361.84,7081.8,525.88,2995.48,526.4,0.031488,0.61627,0.045763,0.260671,0.045808,Douglas,WA,53017,13,20.4297,,15061,,,West,Campos temperados,ruim,0.555169
us-0182,EUA,tratamento,,Intergate Columbia B,Sabey Data Centers,47.405263,-120.206709,5,2019,2019,dynamic_world,0,durante,15,dynamic_world,20,287285,254.48,7223.6,349.56,3141.04,522.72,0.022145,0.628609,0.030419,0.273338,0.045488,Douglas,WA,53017,13,20.1874,,15061,,,West,Campos temperados,ruim,0.555169
us-0182,EUA,tratamento,,Intergate Columbia B,Sabey Data Centers,47.405263,-120.206709,5,2020,2019,dynamic_world,1,durante,15,dynamic_world,20,287286,322.32,6549.84,985.52,3112.32,521.44,0.028049,0.569976,0.085761,0.270838,0.045376,Douglas,WA,53017,13,21.9772,,15061,,,West,Campos temperados,ruim,0.555169
us-0182,EUA,tratamento,,Intergate Columbia B,Sabey Data Centers,47.405263,-120.206709,5,2021,2019,dynamic_world,2,pos,15,dynamic_world,20,287284,294.08,6848.2,515.12,3315.68,518.28,0.025591,0.595943,0.044827,0.288537,0.045102,Douglas,WA,53017,13,22.3837,,15061,,,West,Campos temperados,ruim,0.555169
us-0182,EUA,tratamento,,Intergate Columbia B,Sabey Data Centers,47.405263,-120.206709,5,2022,2019,dynamic_world,3,pos,15,dynamic_world,20,287285,304.92,6860.56,520.88,3279.88,525.16,0.026535,0.597017,0.045328,0.28542,0.0457,Douglas,WA,53017,13,19.2929,,15061,,,West,Campos temperados,ruim,0.555169
ctrl-us-0254,EUA,controle,us-0254,,,45.984533,-119.625039,5,2017,2020,dynamic_world,-3,pre,15,dynamic_world,20,279824,135.04,10646.88,245.2,126.76,39.08,0.012065,0.951212,0.021907,0.011325,0.003491,Benton,WA,53005,0,20.6892,,35,,,West,Campos temperados,ruim,0.569937
ctrl-us-0254,EUA,controle,us-0254,,,45.984533,-119.625039,5,2018,2020,dynamic_world,-2,pre,15,dynamic_world,20,279825,68.36,10799.2,168.72,123.72,33.0,0.006107,0.964817,0.015074,0.011053,0.002948,Benton,WA,53005,0,23.3194,,35,,,West,Campos temperados,ruim,0.569937
ctrl-us-0254,EUA,controle,us-0254,,,45.984533,-119.625039,5,2019,2020,dynamic_world,-1,pre,15,dynamic_world,20,279825,52.72,10888.96,82.96,131.56,36.8,0.00471,0.972837,0.007412,0.011754,0.003288,Benton,WA,53005,0,21.9644,,35,,,West,Campos temperados,ruim,0.569937
ctrl-us-0254,EUA,controle,us-0254,,,45.984533,-119.625039,5,2020,2020,dynamic_world,0,durante,15,dynamic_world,20,279826,34.52,10811.52,192.48,120.08,34.44,0.003084,0.965915,0.017196,0.010728,0.003077,Benton,WA,53005,0,22.9124,,35,,,West,Campos temperados,ruim,0.569937
ctrl-us-0254,EUA,controle,us-0254,,,45.984533,-119.625039,5,2021,2020,dynamic_world,1,durante,15,dynamic_world,20,279824,76.12,10785.08,162.32,135.4,34.04,0.006801,0.963559,0.014502,0.012097,0.003041,Benton,WA,53005,0,23.0857,,35,,,West,Campos temperados,ruim,0.569937
ctrl-us-0254,EUA,controle,us-0254,,,45.984533,-119.625039,5,2022,2020,dynamic_world,2,pos,15,dynamic_world,20,279825,358.32,10631.8,40.0,131.28,31.6,0.032013,0.949862,0.003574,0.011729,0.002823,Benton,WA,53005,0,21.958,,35,,,West,Campos temperados,ruim,0.569937
ctrl-us-0254,EUA,controle,us-0254,,,45.984533,-119.625039,5,2023,2020,dynamic_world,3,pos,15,dynamic_world,20,279824,276.4,10653.48,97.0,137.04,29.04,0.024694,0.951802,0.008666,0.012243,0.002594,Benton,WA,53005,0,21.2673,,35,,,West,Campos temperados,ruim,0.569937
us-0254,EUA,tratamento,,Amazon Web Services,Amazon Web Services,45.849635,-119.625039,5,2017,2020,dynamic_world,-3,pre,15,dynamic_world,20,279145,332.68,7558.16,207.8,916.56,2150.6,0.029795,0.676903,0.01861,0.082086,0.192606,Morrow,OR,41049,24,18.752,,382,,,West,Campos temperados,ruim,0.569937
us-0254,EUA,tratamento,,Amazon Web Services,Amazon Web Services,45.849635,-119.625039,5,2018,2020,dynamic_world,-2,pre,15,dynamic_world,20,279144,194.08,7544.56,344.36,927.52,2155.24,0.017382,0.675687,0.030841,0.083068,0.193022,Morrow,OR,41049,24,19.8203,,382,,,West,Campos temperados,ruim,0.569937
us-0254,EUA,tratamento,,Amazon Web Services,Amazon Web Services,45.849635,-119.625039,5,2019,2020,dynamic_world,-1,pre,15,dynamic_world,20,279145,192.32,7608.04,259.68,944.92,2160.84,0.017224,0.68137,0.023257,0.084626,0.193523,Morrow,OR,41049,24,20.5108,,382,,,West,Campos temperados,ruim,0.569937
us-0254,EUA,tratamento,,Amazon Web Services,Amazon Web Services,45.849635,-119.625039,5,2020,2020,dynamic_world,0,durante,15,dynamic_world,20,279145,192.56,7383.44,515.52,909.04,2165.24,0.017246,0.661255,0.04617,0.081413,0.193917,Morrow,OR,41049,24,19.9361,,382,,,West,Campos temperados,ruim,0.569937
us-0254,EUA,tratamento,,Amazon Web Services,Amazon Web Services,45.849635,-119.625039,5,2021,2020,dynamic_world,1,durante,15,dynamic_world,20,279144,165.36,7354.64,480.2,998.2,2167.36,0.01481,0.658678,0.043006,0.089398,0.194108,Morrow,OR,41049,24,20.9295,,382,,,West,Campos temperados,ruim,0.569937
us-0254,EUA,tratamento,,Amazon Web Services,Amazon Web Services,45.849635,-119.625039,5,2022,2020,dynamic_world,2,pos,15,dynamic_world,20,279145,192.56,7345.28,442.4,1031.12,2154.44,0.017246,0.657837,0.039621,0.092346,0.19295,Morrow,OR,41049,24,19.5954,,382,,,West,Campos temperados,ruim,0.569937
us-0254,EUA,tratamento,,Amazon Web Services,Amazon Web Services,45.849635,-119.625039,5,2023,2020,dynamic_world,3,pos,15,dynamic_world,20,279146,146.2,7216.32,517.76,1124.44,2161.12,0.013094,0.646285,0.04637,0.100704,0.193547,Morrow,OR,41049,24,19.8835,,382,,,West,Campos temperados,ruim,0.569937
