aoi_id;operadora;cidade;latitude_aoi;longitude_aoi;latitude_municipio;longitude_municipio;distancia_km;inclinacao_graus;similar_rank;id_municipio_similar;municipio_similar;latitude_similar;longitude_similar;ponto_num;ponto_inclinacao_graus;ponto_latitude;ponto_longitude;candidato_id
hosting-now-curitiba;Hosting Now;Curitiba;-25.44583383579607;-49.26575676773692;-25.426337;-49.273028;2.29;161.39;1;4314902;Porto Alegre (RS);-30.03143;-51.229989;3;120.0;-30.041726;-51.209386;hosting-now-curitiba_sim1_p3
hosting-now-curitiba;Hosting Now;Curitiba;-25.44583383579607;-49.26575676773692;-25.426337;-49.273028;2.29;161.39;1;4314902;Porto Alegre (RS);-30.03143;-51.229989;4;180.0;-30.052024;-51.229989;hosting-now-curitiba_sim1_p4
hosting-now-curitiba;Hosting Now;Curitiba;-25.44583383579607;-49.26575676773692;-25.426337;-49.273028;2.29;161.39;1;4314902;Porto Alegre (RS);-30.03143;-51.229989;5;240.0;-30.041726;-51.250592;hosting-now-curitiba_sim1_p5
hosting-now-curitiba;Hosting Now;Curitiba;-25.44583383579607;-49.26575676773692;-25.426337;-49.273028;2.29;161.39;1;4314902;Porto Alegre (RS);-30.03143;-51.229989;6;300.0;-30.021131;-51.250588;hosting-now-curitiba_sim1_p6
hosting-now-curitiba;Hosting Now;Curitiba;-25.44583383579607;-49.26575676773692;-25.426337;-49.273028;2.29;161.39;2;4209102;Joinville (SC);-26.302968;-48.845527;1;0.0;-26.282374;-48.845527;hosting-now-curitiba_sim2_p1
hosting-now-curitiba;Hosting Now;Curitiba;-25.44583383579607;-49.26575676773692;-25.426337;-49.273028;2.29;161.39;2;4209102;Joinville (SC);-26.302968;-48.845527;2;60.0;-26.292669;-48.825634;hosting-now-curitiba_sim2_p2
hosting-now-curitiba;Hosting Now;Curitiba;-25.44583383579607;-49.26575676773692;-25.426337;-49.273028;2.29;161.39;2;4209102;Joinville (SC);-26.302968;-48.845527;3;120.0;-26.313264;-48.82563;hosting-now-curitiba_sim2_p3
hosting-now-curitiba;Hosting Now;Curitiba;-25.44583383579607;-49.26575676773692;-25.426337;-49.273028;2.29;161.39;2;4209102;Joinville (SC);-26.302968;-48.845527;4;180.0;-26.323562;-48.845527;hosting-now-curitiba_sim2_p4
hosting-now-curitiba;Hosting Now;Curitiba;-25.44583383579607;-49.26575676773692;-25.426337;-49.273028;2.29;161.39;2;4209102;Joinville (SC);-26.302968;-48.845527;5;240.0;-26.313264;-48.865424;hosting-now-curitiba_sim2_p5
hosting-now-curitiba;Hosting Now;Curitiba;-25.44583383579607;-49.26575676773692;-25.426337;-49.273028;2.29;161.39;2;4209102;Joinville (SC);-26.302968;-48.845527;6;300.0;-26.292669;-48.86542;hosting-now-curitiba_sim2_p6
idx-data-centers-&-it-services-palmas;IDX Data Centers & IT Services;Palmas;-10.1875328;-48.340776;-10.166032;-48.333276;2.53;198.95;1;1200401;Rio Branco (AC);-9.97411;-67.810139;1;0.0;-9.951357;-67.810139;idx-data-centers-&-it-services-palmas_sim1_p1
idx-data-centers-&-it-services-palmas;IDX Data Centers & IT Services;Palmas;-10.1875328;-48.340776;-10.166032;-48.333276;2.53;198.95;1;1200401;Rio Branco (AC);-9.97411;-67.810139;2;60.0;-9.962733;-67.790133;idx-data-centers-&-it-services-palmas_sim1_p2
idx-data-centers-&-it-services-palmas;IDX Data Centers & IT Services;Palmas;-10.1875328;-48.340776;-10.166032;-48.333276;2.53;198.95;1;1200401;Rio Branco (AC);-9.97411;-67.810139;3;120.0;-9.985486;-67.790131;idx-data-centers-&-it-services-palmas_sim1_p3
idx-data-centers-&-it-services-palmas;IDX Data Centers & IT Services;Palmas;-10.1875328;-48.340776;-10.166032;-48.333276;2.53;198.95;1;1200401;Rio Branco (AC);-9.97411;-67.810139;4;180.0;-9.996863;-67.810139;idx-data-centers-&-it-services-palmas_sim1_p4
idx-data-centers-&-it-services-palmas;IDX Data Centers & IT Services;Palmas;-10.1875328;-48.340776;-10.166032;-48.333276;2.53;198.95;1;1200401;Rio Branco (AC);-9.97411;-67.810139;5;240.0;-9.985486;-67.830147;idx-data-centers-&-it-services-palmas_sim1_p5
idx-data-centers-&-it-services-palmas;IDX Data Centers & IT Services;Palmas;-10.1875328;-48.340776;-10.166032;-48.333276;2.53;198.95;1;1200401;Rio Branco (AC);-9.97411;-67.810139;6;300.0;-9.962733;-67.830145;idx-data-centers-&-it-services-palmas_sim1_p6
idx-data-centers-&-it-services-palmas;IDX Data Centers & IT Services;Palmas;-10.1875328;-48.340776;-10.166032;-48.333276;2.53;198.95;2;1702109;Araguaína (TO);-7.191329;-48.208705;1;0.0;-7.168576;-48.208705;idx-data-centers-&-it-services-palmas_sim2_p1
idx-data-centers-&-it-services-palmas;IDX Data Centers & IT Services;Palmas;-10.1875328;-48.340776;-10.166032;-48.333276;2.53;198.95;2;1702109;Araguaína (TO);-7.191329;-48.208705;2;60.0;-7.179952;-48.188845;idx-data-centers-&-it-services-palmas_sim2_p2
idx-data-centers-&-it-services-palmas;IDX Data Centers & IT Services;Palmas;-10.1875328;-48.340776;-10.166032;-48.333276;2.53;198.95;2;1702109;Araguaína (TO);-7.191329;-48.208705;3;120.0;-7.202705;-48.188844;idx-data-centers-&-it-services-palmas_sim2_p3
idx-data-centers-&-it-services-palmas;IDX Data Centers & IT Services;Palmas;-10.1875328;-48.340776;-10.166032;-48.333276;2.53;198.95;2;1702109;Araguaína (TO);-7.191329;-48.208705;4;180.0;-7.214082;-48.208705;idx-data-centers-&-it-services-palmas_sim2_p4
idx-data-centers-&-it-services-palmas;IDX Data Centers & IT Services;Palmas;-10.1875328;-48.340776;-10.166032;-48.333276;2.53;198.95;2;1702109;Araguaína (TO);-7.191329;-48.208705;5;240.0;-7.202705;-48.228566;idx-data-centers-&-it-services-palmas_sim2_p5
idx-data-centers-&-it-services-palmas;IDX Data Centers & IT Services;Palmas;-10.1875328;-48.340776;-10.166032;-48.333276;2.53;198.95;2;1702109;Araguaína (TO);-7.191329;-48.208705;6;300.0;-7.179952;-48.228565;idx-data-centers-&-it-services-palmas_sim2_p6
ipxon-networks-maracanau;IPXON Networks;Maracanaú;-3.8308368;-38.6112238;-3.876964;-38.624419;5.33;15.93;1;2930709;Simões Filho (BA);-12.783674;-38.40374;1;0.0;-12.73574;-38.40374;ipxon-networks-maracanau_sim1_p1
ipxon-networks-maracanau;IPXON Networks;Maracanaú;-3.8308368;-38.6112238;-3.876964;-38.624419;5.33;15.93;1;2930709;Simões Filho (BA);-12.783674;-38.40374;2;60.0;-12.759704;-38.361177;ipxon-networks-maracanau_sim1_p2
ipxon-networks-maracanau;IPXON Networks;Maracanaú;-3.8308368;-38.6112238;-3.876964;-38.624419;5.33;15.93;1;2930709;Simões Filho (BA);-12.783674;-38.40374;3;120.0;-12.807638;-38.361169;ipxon-networks-maracanau_sim1_p3
ipxon-networks-maracanau;IPXON Networks;Maracanaú;-3.8308368;-38.6112238;-3.876964;-38.624419;5.33;15.93;1;2930709;Simões Filho (BA);-12.783674;-38.40374;4;180.0;-12.831608;-38.40374;ipxon-networks-maracanau_sim1_p4
ipxon-networks-maracanau;IPXON Networks;Maracanaú;-3.8308368;-38.6112238;-3.876964;-38.624419;5.33;15.93;1;2930709;Simões Filho (BA);-12.783674;-38.40374;5;240.0;-12.807638;-38.446311;ipxon-networks-maracanau_sim1_p5
ipxon-networks-maracanau;IPXON Networks;Maracanaú;-3.8308368;-38.6112238;-3.876964;-38.624419;5.33;15.93;1;2930709;Simões Filho (BA);-12.783674;-38.40374;6;300.0;-12.759704;-38.446303;ipxon-networks-maracanau_sim1_p6
ipxon-networks-maracanau;IPXON Networks;Maracanaú;-3.8308368;-38.6112238;-3.876964;-38.624419;5.33;15.93;2;2616407;Vitória de Santo Antão (PE);-8.117564;-35.291195;1;0.0;-8.06963;-35.291195;ipxon-networks-maracanau_sim2_p1
ipxon-networks-maracanau;IPXON Networks;Maracanaú;-3.8308368;-38.6112238;-3.876964;-38.624419;5.33;15.93;2;2616407;Vitória de Santo Antão (PE);-8.117564;-35.291195;2;60.0;-8.093595;-35.249265;ipxon-networks-maracanau_sim2_p2
ipxon-networks-maracanau;IPXON Networks;Maracanaú;-3.8308368;-38.6112238;-3.876964;-38.624419;5.33;15.93;2;2616407;Vitória de Santo Antão (PE);-8.117564;-35.291195;3;120.0;-8.141529;-35.24926;ipxon-networks-maracanau_sim2_p3
ipxon-networks-maracanau;IPXON Networks;Maracanaú;-3.8308368;-38.6112238;-3.876964;-38.624419;5.33;15.93;2;2616407;Vitória de Santo Antão (PE);-8.117564;-35.291195;4;180.0;-8.165498;-35.291195;ipxon-networks-maracanau_sim2_p4
ipxon-networks-maracanau;IPXON Networks;Maracanaú;-3.8308368;-38.6112238;-3.876964;-38.624419;5.33;15.93;2;2616407;Vitória de Santo Antão (PE);-8.117564;-35.291195;5;240.0;-8.141529;-35.33313;ipxon-networks-maracanau_sim2_p5
ipxon-networks-maracanau;IPXON Networks;Maracanaú;-3.8308368;-38.6112238;-3.876964;-38.624419;5.33;15.93;2;2616407;Vitória de Santo Antão (PE);-8.117564;-35.291195;6;300.0;-8.093595;-35.333125;ipxon-networks-maracanau_sim2_p6
ipxon-networks-osasco;IPXON Networks;Osasco;-23.4920457;-46.7760135;-23.531148;-46.791619;4.63;20.1;1;3525904;Jundiaí (SP);-23.185054;-46.884119;1;0.0;-23.143415;-46.884119;ipxon-networks-osasco_sim1_p1
ipxon-networks-osasco;IPXON Networks;Osasco;-23.4920457;-46.7760135;-23.531148;-46.791619;4.63;20.1;1;3525904;Jundiaí (SP);-23.185054;-46.884119;2;60.0;-23.16423;-46.844897;ipxon-networks-osasco_sim1_p2
ipxon-networks-osasco;IPXON Networks;Osasco;-23.4920457;-46.7760135;-23.531148;-46.791619;4.63;20.1;1;3525904;Jundiaí (SP);-23.185054;-46.884119;3;120.0;-23.205868;-46.844885;ipxon-networks-osasco_sim1_p3
ipxon-networks-osasco;IPXON Networks;Osasco;-23.4920457;-46.7760135;-23.531148;-46.791619;4.63;20.1;1;3525904;Jundiaí (SP);-23.185054;-46.884119;4;180.0;-23.226693;-46.884119;ipxon-networks-osasco_sim1_p4
ipxon-networks-osasco;IPXON Networks;Osasco;-23.4920457;-46.7760135;-23.531148;-46.791619;4.63;20.1;1;3525904;Jundiaí (SP);-23.185054;-46.884119;5;240.0;-23.205868;-46.923353;ipxon-networks-osasco_sim1_p5
ipxon-networks-osasco;IPXON Networks;Osasco;-23.4920457;-46.7760135;-23.531148;-46.791619;4.63;20.1;1;3525904;Jundiaí (SP);-23.185054;-46.884119;6;300.0;-23.16423;-46.923341;ipxon-networks-osasco_sim1_p6
ipxon-networks-osasco;IPXON Networks;Osasco;-23.4920457;-46.7760135;-23.531148;-46.791619;4.63;20.1;2;3548500;Santos (SP);-23.959464;-46.333562;1;0.0;-23.917825;-46.333562;ipxon-networks-osasco_sim2_p1
ipxon-networks-osasco;IPXON Networks;Osasco;-23.4920457;-46.7760135;-23.531148;-46.791619;4.63;20.1;2;3548500;Santos (SP);-23.959464;-46.333562;2;60.0;-23.93864;-46.294108;ipxon-networks-osasco_sim2_p2
ipxon-networks-osasco;IPXON Networks;Osasco;-23.4920457;-46.7760135;-23.531148;-46.791619;4.63;20.1;2;3548500;Santos (SP);-23.959464;-46.333562;3;120.0;-23.980278;-46.294095;ipxon-networks-osasco_sim2_p3
ipxon-networks-osasco;IPXON Networks;Osasco;-23.4920457;-46.7760135;-23.531148;-46.791619;4.63;20.1;2;3548500;Santos (SP);-23.959464;-46.333562;4;180.0;-24.001103;-46.333562;ipxon-networks-osasco_sim2_p4
ipxon-networks-osasco;IPXON Networks;Osasco;-23.4920457;-46.7760135;-23.531148;-46.791619;4.63;20.1;2;3548500;Santos (SP);-23.959464;-46.333562;5;240.0;-23.980278;-46.373029;ipxon-networks-osasco_sim2_p5
ipxon-networks-osasco;IPXON Networks;Osasco;-23.4920457;-46.7760135;-23.531148;-46.791619;4.63;20.1;2;3548500;Santos (SP);-23.959464;-46.333562;6;300.0;-23.93864;-46.373016;ipxon-networks-osasco_sim2_p6
ipxon-networks-sao-joao-de-meriti;IPXON Networks;São João de Meriti;-22.8059797;-43.3480982;-22.802581;-43.37215;2.49;98.72;1;3510609;Carapicuíba (SP);-23.521149;-46.835509;1;0.0;-23.498756;-46.835509;ipxon-networks-sao-joao-de-meriti_sim1_p1
ipxon-networks-sao-joao-de-meriti;IPXON Networks;São João de Meriti;-22.8059797;-43.3480982;-22.802581;-43.37215;2.49;98.72;1;3510609;Carapicuíba (SP);-23.521149;-46.835509;2;60.0;-23.509951;-46.81436;ipxon-networks-sao-joao-de-meriti_sim1_p2
ipxon-networks-sao-joao-de-meriti;IPXON Networks;São João de Meriti;-22.8059797;-43.3480982;-22.802581;-43.37215;2.49;98.72;1;3510609;Carapicuíba (SP);-23.521149;-46.835509;3;120.0;-23.532344;-46.814357;ipxon-networks-sao-joao-de-meriti_sim1_p3
ipxon-networks-sao-joao-de-meriti;IPXON Networks;São João de Meriti;-22.8059797;-43.3480982;-22.802581;-43.37215;2.49;98.72;1;3510609;Carapicuíba (SP);-23.521149;-46.835509;4;180.0;-23.543542;-46.835509;ipxon-networks-sao-joao-de-meriti_sim1_p4
ipxon-networks-sao-joao-de-meriti;IPXON Networks;São João de Meriti;-22.8059797;-43.3480982;-22.802581;-43.37215;2.49;98.72;1;3510609;Carapicuíba (SP);-23.521149;-46.835509;5;240.0;-23.532344;-46.856661;ipxon-networks-sao-joao-de-meriti_sim1_p5
ipxon-networks-sao-joao-de-meriti;IPXON Networks;São João de Meriti;-22.8059797;-43.3480982;-22.802581;-43.37215;2.49;98.72;1;3510609;Carapicuíba (SP);-23.521149;-46.835509;6;300.0;-23.509951;-46.856658;ipxon-networks-sao-joao-de-meriti_sim1_p6
ipxon-networks-sao-joao-de-meriti;IPXON Networks;São João de Meriti;-22.8059797;-43.3480982;-22.802581;-43.37215;2.49;98.72;2;3551009;São Vicente (SP);-23.961686;-46.391895;1;0.0;-23.939293;-46.391895;ipxon-networks-sao-joao-de-meriti_sim2_p1
ipxon-networks-sao-joao-de-meriti;IPXON Networks;São João de Meriti;-22.8059797;-43.3480982;-22.802581;-43.37215;2.49;98.72;2;3551009;São Vicente (SP);-23.961686;-46.391895;2;60.0;-23.950488;-46.370675;ipxon-networks-sao-joao-de-meriti_sim2_p2
ipxon-networks-sao-joao-de-meriti;IPXON Networks;São João de Meriti;-22.8059797;-43.3480982;-22.802581;-43.37215;2.49;98.72;2;3551009;São Vicente (SP);-23.961686;-46.391895;3;120.0;-23.972881;-46.370671;ipxon-networks-sao-joao-de-meriti_sim2_p3
ipxon-networks-sao-joao-de-meriti;IPXON Networks;São João de Meriti;-22.8059797;-43.3480982;-22.802581;-43.37215;2.49;98.72;2;3551009;São Vicente (SP);-23.961686;-46.391895;4;180.0;-23.984079;-46.391895;ipxon-networks-sao-joao-de-meriti_sim2_p4
ipxon-networks-sao-joao-de-meriti;IPXON Networks;São João de Meriti;-22.8059797;-43.3480982;-22.802581;-43.37215;2.49;98.72;2;3551009;São Vicente (SP);-23.961686;-46.391895;5;240.0;-23.972881;-46.413119;ipxon-networks-sao-joao-de-meriti_sim2_p5
ipxon-networks-sao-joao-de-meriti;IPXON Networks;São João de Meriti;-22.8059797;-43.3480982;-22.802581;-43.37215;2.49;98.72;2;3551009;São Vicente (SP);-23.961686;-46.391895;6;300.0;-23.950488;-46.413115;ipxon-networks-sao-joao-de-meriti_sim2_p6
netwise-empresas-lagoa-da-prata;NETWISE EMPRESAS;Lagoa da Prata;-20.0346344;-45.5247215;-20.021321;-45.543546;2.46;126.97;1;3110509;Camanducaia (MG);-22.753964;-46.144669;1;0.0;-22.731841;-46.144669;netwise-empresas-lagoa-da-prata_sim1_p1
netwise-empresas-lagoa-da-prata;NETWISE EMPRESAS;Lagoa da Prata;-20.0346344;-45.5247215;-20.021321;-45.543546;2.46;126.97;1;3110509;Camanducaia (MG);-22.753964;-46.144669;2;60.0;-22.742901;-46.123894;netwise-empresas-lagoa-da-prata_sim1_p2
netwise-empresas-lagoa-da-prata;NETWISE EMPRESAS;Lagoa da Prata;-20.0346344;-45.5247215;-20.021321;-45.543546;2.46;126.97;1;3110509;Camanducaia (MG);-22.753964;-46.144669;3;120.0;-22.765024;-46.123891;netwise-empresas-lagoa-da-prata_sim1_p3
netwise-empresas-lagoa-da-prata;NETWISE EMPRESAS;Lagoa da Prata;-20.0346344;-45.5247215;-20.021321;-45.543546;2.46;126.97;1;3110509;Camanducaia (MG);-22.753964;-46.144669;4;180.0;-22.776087;-46.144669;netwise-empresas-lagoa-da-prata_sim1_p4
netwise-empresas-lagoa-da-prata;NETWISE EMPRESAS;Lagoa da Prata;-20.0346344;-45.5247215;-20.021321;-45.543546;2.46;126.97;1;3110509;Camanducaia (MG);-22.753964;-46.144669;5;240.0;-22.765024;-46.165447;netwise-empresas-lagoa-da-prata_sim1_p5
netwise-empresas-lagoa-da-prata;NETWISE EMPRESAS;Lagoa da Prata;-20.0346344;-45.5247215;-20.021321;-45.543546;2.46;126.97;1;3110509;Camanducaia (MG);-22.753964;-46.144669;6;300.0;-22.742901;-46.165444;netwise-empresas-lagoa-da-prata_sim1_p6
netwise-empresas-lagoa-da-prata;NETWISE EMPRESAS;Lagoa da Prata;-20.0346344;-45.5247215;-20.021321;-45.543546;2.46;126.97;2;3513405;Cruzeiro (SP);-22.574809;-44.962715;1;0.0;-22.552686;-44.962715;netwise-empresas-lagoa-da-prata_sim2_p1
netwise-empresas-lagoa-da-prata;NETWISE EMPRESAS;Lagoa da Prata;-20.0346344;-45.5247215;-20.021321;-45.543546;2.46;126.97;2;3513405;Cruzeiro (SP);-22.574809;-44.962715;2;60.0;-22.563746;-44.941967;netwise-empresas-lagoa-da-prata_sim2_p2
netwise-empresas-lagoa-da-prata;NETWISE EMPRESAS;Lagoa da Prata;-20.0346344;-45.5247215;-20.021321;-45.543546;2.46;126.97;2;3513405;Cruzeiro (SP);-22.574809;-44.962715;3;120.0;-22.585869;-44.941964;netwise-empresas-lagoa-da-prata_sim2_p3
netwise-empresas-lagoa-da-prata;NETWISE EMPRESAS;Lagoa da Prata;-20.0346344;-45.5247215;-20.021321;-45.543546;2.46;126.97;2;3513405;Cruzeiro (SP);-22.574809;-44.962715;4;180.0;-22.596932;-44.962715;netwise-empresas-lagoa-da-prata_sim2_p4
netwise-empresas-lagoa-da-prata;NETWISE EMPRESAS;Lagoa da Prata;-20.0346344;-45.5247215;-20.021321;-45.543546;2.46;126.97;2;3513405;Cruzeiro (SP);-22.574809;-44.962715;5;240.0;-22.585869;-44.983466;netwise-empresas-lagoa-da-prata_sim2_p5
netwise-empresas-lagoa-da-prata;NETWISE EMPRESAS;Lagoa da Prata;-20.0346344;-45.5247215;-20.021321;-45.543546;2.46;126.97;2;3513405;Cruzeiro (SP);-22.574809;-44.962715;6;300.0;-22.563746;-44.983463;netwise-empresas-lagoa-da-prata_sim2_p6
odata,-an-aligned-data-centers-company-hortolandia;ODATA, an Aligned Data Centers Company;Hortolândia;-22.900571;-47.19466;-22.858395;-47.221097;5.42;150.0;1;3524402;Jacareí (SP);-23.303938;-45.96578;1;0.0;-23.255195;-45.96578;odata,-an-aligned-data-centers-company-hortolandia_sim1_p1
odata,-an-aligned-data-centers-company-hortolandia;ODATA, an Aligned Data Centers Company;Hortolândia;-22.900571;-47.19466;-22.858395;-47.221097;5.42;150.0;1;3524402;Jacareí (SP);-23.303938;-45.96578;2;60.0;-23.27956;-45.919826;odata,-an-aligned-data-centers-company-hortolandia_sim1_p2
odata,-an-aligned-data-centers-company-hortolandia;ODATA, an Aligned Data Centers Company;Hortolândia;-22.900571;-47.19466;-22.858395;-47.221097;5.42;150.0;1;3524402;Jacareí (SP);-23.303938;-45.96578;3;120.0;-23.328303;-45.919809;odata,-an-aligned-data-centers-company-hortolandia_sim1_p3
odata,-an-aligned-data-centers-company-hortolandia;ODATA, an Aligned Data Centers Company;Hortolândia;-22.900571;-47.19466;-22.858395;-47.221097;5.42;150.0;1;3524402;Jacareí (SP);-23.303938;-45.96578;4;180.0;-23.352681;-45.96578;odata,-an-aligned-data-centers-company-hortolandia_sim1_p4
odata,-an-aligned-data-centers-company-hortolandia;ODATA, an Aligned Data Centers Company;Hortolândia;-22.900571;-47.19466;-22.858395;-47.221097;5.42;150.0;1;3524402;Jacareí (SP);-23.303938;-45.96578;5;240.0;-23.328303;-46.011751;odata,-an-aligned-data-centers-company-hortolandia_sim1_p5
odata,-an-aligned-data-centers-company-hortolandia;ODATA, an Aligned Data Centers Company;Hortolândia;-22.900571;-47.19466;-22.858395;-47.221097;5.42;150.0;1;3524402;Jacareí (SP);-23.303938;-45.96578;6;300.0;-23.27956;-46.011734;odata,-an-aligned-data-centers-company-hortolandia_sim1_p6
odata,-an-aligned-data-centers-company-hortolandia;ODATA, an Aligned Data Centers Company;Hortolândia;-22.900571;-47.19466;-22.858395;-47.221097;5.42;150.0;2;3554102;Taubaté (SP);-23.025063;-45.555221;1;0.0;-22.97632;-45.555221;odata,-an-aligned-data-centers-company-hortolandia_sim2_p1
odata,-an-aligned-data-centers-company-hortolandia;ODATA, an Aligned Data Centers Company;Hortolândia;-22.900571;-47.19466;-22.858395;-47.221097;5.42;150.0;2;3554102;Taubaté (SP);-23.025063;-45.555221;2;60.0;-23.000685;-45.509362;odata,-an-aligned-data-centers-company-hortolandia_sim2_p2
odata,-an-aligned-data-centers-company-hortolandia;ODATA, an Aligned Data Centers Company;Hortolândia;-22.900571;-47.19466;-22.858395;-47.221097;5.42;150.0;2;3554102;Taubaté (SP);-23.025063;-45.555221;3;120.0;-23.049428;-45.509346;odata,-an-aligned-data-centers-company-hortolandia_sim2_p3
odata,-an-aligned-data-centers-company-hortolandia;ODATA, an Aligned Data Centers Company;Hortolândia;-22.900571;-47.19466;-22.858395;-47.221097;5.42;150.0;2;3554102;Taubaté (SP);-23.025063;-45.555221;4;180.0;-23.073806;-45.555221;odata,-an-aligned-data-centers-company-hortolandia_sim2_p4
odata,-an-aligned-data-centers-company-hortolandia;ODATA, an Aligned Data Centers Company;Hortolândia;-22.900571;-47.19466;-22.858395;-47.221097;5.42;150.0;2;3554102;Taubaté (SP);-23.025063;-45.555221;5;240.0;-23.049428;-45.601096;odata,-an-aligned-data-centers-company-hortolandia_sim2_p5
odata,-an-aligned-data-centers-company-hortolandia;ODATA, an Aligned Data Centers Company;Hortolândia;-22.900571;-47.19466;-22.858395;-47.221097;5.42;150.0;2;3554102;Taubaté (SP);-23.025063;-45.555221;6;300.0;-23.000685;-45.60108;odata,-an-aligned-data-centers-company-hortolandia_sim2_p6
odata,-an-aligned-data-centers-company-sao-joao-de-meriti;ODATA, an Aligned Data Centers Company;São João de Meriti;-22.7966834;-43.3572998;-22.802581;-43.37215;1.66;66.7;1;3510609;Carapicuíba (SP);-23.521149;-46.835509;1;0.0;-23.50622;-46.835509;odata,-an-aligned-data-centers-company-sao-joao-de-meriti_sim1_p1
odata,-an-aligned-data-centers-company-sao-joao-de-meriti;ODATA, an Aligned Data Centers Company;São João de Meriti;-22.7966834;-43.3572998;-22.802581;-43.37215;1.66;66.7;1;3510609;Carapicuíba (SP);-23.521149;-46.835509;2;60.0;-23.513684;-46.82141;odata,-an-aligned-data-centers-company-sao-joao-de-meriti_sim1_p2
odata,-an-aligned-data-centers-company-sao-joao-de-meriti;ODATA, an Aligned Data Centers Company;São João de Meriti;-22.7966834;-43.3572998;-22.802581;-43.37215;1.66;66.7;1;3510609;Carapicuíba (SP);-23.521149;-46.835509;3;120.0;-23.528613;-46.821408;odata,-an-aligned-data-centers-company-sao-joao-de-meriti_sim1_p3
odata,-an-aligned-data-centers-company-sao-joao-de-meriti;ODATA, an Aligned Data Centers Company;São João de Meriti;-22.7966834;-43.3572998;-22.802581;-43.37215;1.66;66.7;1;3510609;Carapicuíba (SP);-23.521149;-46.835509;4;180.0;-23.536078;-46.835509;odata,-an-aligned-data-centers-company-sao-joao-de-meriti_sim1_p4
odata,-an-aligned-data-centers-company-sao-joao-de-meriti;ODATA, an Aligned Data Centers Company;São João de Meriti;-22.7966834;-43.3572998;-22.802581;-43.37215;1.66;66.7;1;3510609;Carapicuíba (SP);-23.521149;-46.835509;5;240.0;-23.528613;-46.84961;odata,-an-aligned-data-centers-company-sao-joao-de-meriti_sim1_p5
odata,-an-aligned-data-centers-company-sao-joao-de-meriti;ODATA, an Aligned Data Centers Company;São João de Meriti;-22.7966834;-43.3572998;-22.802581;-43.37215;1.66;66.7;1;3510609;Carapicuíba (SP);-23.521149;-46.835509;6;300.0;-23.513684;-46.849608;odata,-an-aligned-data-centers-company-sao-joao-de-meriti_sim1_p6
odata,-an-aligned-data-centers-company-sao-joao-de-meriti;ODATA, an Aligned Data Centers Company;São João de Meriti;-22.7966834;-43.3572998;-22.802581;-43.37215;1.66;66.7;2;3551009;São Vicente (SP);-23.961686;-46.391895;1;0.0;-23.946757;-46.391895;odata,-an-aligned-data-centers-company-sao-joao-de-meriti_sim2_p1
odata,-an-aligned-data-centers-company-sao-joao-de-meriti;ODATA, an Aligned Data Centers Company;São João de Meriti;-22.7966834;-43.3572998;-22.802581;-43.37215;1.66;66.7;2;3551009;São Vicente (SP);-23.961686;-46.391895;2;60.0;-23.954221;-46.377748;odata,-an-aligned-data-centers-company-sao-joao-de-meriti_sim2_p2
odata,-an-aligned-data-centers-company-sao-joao-de-meriti;ODATA, an Aligned Data Centers Company;São João de Meriti;-22.7966834;-43.3572998;-22.802581;-43.37215;1.66;66.7;2;3551009;São Vicente (SP);-23.961686;-46.391895;3;120.0;-23.96915;-46.377746;odata,-an-aligned-data-centers-company-sao-joao-de-meriti_sim2_p3
odata,-an-aligned-data-centers-company-sao-joao-de-meriti;ODATA, an Aligned Data Centers Company;São João de Meriti;-22.7966834;-43.3572998;-22.802581;-43.37215;1.66;66.7;2;3551009;São Vicente (SP);-23.961686;-46.391895;4;180.0;-23.976615;-46.391895;odata,-an-aligned-data-centers-company-sao-joao-de-meriti_sim2_p4
odata,-an-aligned-data-centers-company-sao-joao-de-meriti;ODATA, an Aligned Data Centers Company;São João de Meriti;-22.7966834;-43.3572998;-22.802581;-43.37215;1.66;66.7;2;3551009;São Vicente (SP);-23.961686;-46.391895;5;240.0;-23.96915;-46.406044;odata,-an-aligned-data-centers-company-sao-joao-de-meriti_sim2_p5
odata,-an-aligned-data-centers-company-sao-joao-de-meriti;ODATA, an Aligned Data Centers Company;São João de Meriti;-22.7966834;-43.3572998;-22.802581;-43.37215;1.66;66.7;2;3551009;São Vicente (SP);-23.961686;-46.391895;6;300.0;-23.954221;-46.406042;odata,-an-aligned-data-centers-company-sao-joao-de-meriti_sim2_p6
quantico-data-center-canoas;Quântico Data Center;Canoas;-29.9040072;-51.1283808;-29.916158;-51.1836;5.49;75.77;1;4119905;Ponta Grossa (PR);-25.093574;-50.161921;1;0.0;-25.044201;-50.161921;quantico-data-center-canoas_sim1_p1
quantico-data-center-canoas;Quântico Data Center;Canoas;-29.9040072;-51.1283808;-29.916158;-51.1836;5.49;75.77;1;4119905;Ponta Grossa (PR);-25.093574;-50.161921;2;60.0;-25.06888;-50.114716;quantico-data-center-canoas_sim1_p2
quantico-data-center-canoas;Quântico Data Center;Canoas;-29.9040072;-51.1283808;-29.916158;-51.1836;5.49;75.77;1;4119905;Ponta Grossa (PR);-25.093574;-50.161921;3;120.0;-25.118253;-50.114697;quantico-data-center-canoas_sim1_p3
