id_municipio,nome_municipio,sigla_uf,regiao,populacao,pib_per_capita,pct_va_servicos,pct_va_industria,pct_va_agropecuaria,pct_impostos,id_municipio_similar_1,municipio_similar_1,percentual_similaridade_1,id_municipio_similar_2,municipio_similar_2,percentual_similaridade_2,id_municipio_similar_3,municipio_similar_3,percentual_similaridade_3
2108603,Pinheiro,MA,Nordeste,83102.0,10616.853333333333,0.4873166666666666,0.04765,0.05811666666666667,0.10603333333333333,2101202,Bacabal (MA),81.48,2610004,Palmares (PE),76.3,2100436,Alto Alegre do Maranhão (MA),75.02
2108702,Pio XII,MA,Nordeste,21266.666666666668,7770.718333333333,0.32293333333333335,0.05316666666666667,0.09961666666666667,0.0524,2104404,Gonçalves Dias (MA),92.66,2301950,Barreira (CE),92.61,2924801,Piritiba (BA),92.35
2108801,Pirapemas,MA,Nordeste,18566.833333333332,6363.665,0.23771666666666666,0.03911666666666667,0.09318333333333334,0.0366,2313351,Tejuçuoca (CE),94.23,2101301,Bacuri (MA),92.0,2611507,Quipapá (PE),91.77
2108900,Poção de Pedras,MA,Nordeste,17558.833333333332,8372.878333333334,0.29688333333333333,0.03188333333333333,0.17686666666666664,0.042300000000000004,2920403,Manoel Vitorino (BA),91.31,2907103,Carinhanha (BA),90.62,2307106,Jardim (CE),88.57
2109007,Porto Franco,MA,Nordeste,23869.5,25967.845,0.37736666666666663,0.24873333333333333,0.06511666666666667,0.1428,2407104,Macaíba (RN),64.36,2600054,Abreu e Lima (PE),56.93,2910727,Eunápolis (BA),56.09
2109056,Porto Rico do Maranhão,MA,Nordeste,5921.166666666667,7188.165,0.20071666666666665,0.04126666666666667,0.18578333333333333,0.027766666666666665,2606705,Ibirajuba (PE),91.43,2110906,São Francisco do Maranhão (MA),91.31,2103109,Cedral (MA),90.64
2109106,Presidente Dutra,MA,Nordeste,47646.666666666664,12753.176666666666,0.5293166666666667,0.06456666666666666,0.04045,0.1153,2906873,Capim Grosso (BA),83.48,2612208,Salgueiro (PE),79.47,2610004,Palmares (PE),78.69
2109205,Presidente Juscelino,MA,Nordeste,12721.333333333334,6835.805,0.16488333333333333,0.03551666666666667,0.22475,0.0197,2105476,Jenipapo dos Vieiras (MA),93.35,2511707,Pilõezinhos (PB),89.02,2103554,Conceição do Lago-Açu (MA),88.22
2109239,Presidente Médici,MA,Nordeste,7006.333333333333,7315.301666666666,0.21225000000000002,0.03203333333333334,0.22358333333333333,0.0347,2102358,Buritirana (MA),92.35,2104909,Guimarães (MA),90.67,2102077,Bom Lugar (MA),88.79
2109270,Presidente Sarney,MA,Nordeste,18896.666666666668,7379.5199999999995,0.1903,0.0355,0.25416666666666665,0.022166666666666668,2924207,Pedro Alexandre (BA),90.24,2604700,Correntes (PE),89.66,2100105,Afonso Cunha (MA),89.3
2109304,Presidente Vargas,MA,Nordeste,11295.166666666666,5935.599999999999,0.21346666666666667,0.03391666666666667,0.08286666666666666,0.03065,2923050,Novo Triunfo (BA),91.55,2508000,Juru (PB),90.86,2517001,Umbuzeiro (PB),90.73
2109403,Primeira Cruz,MA,Nordeste,15293.833333333334,5226.616666666667,0.15773333333333334,0.030666666666666665,0.13893333333333333,0.023316666666666666,2106631,Matões do Norte (MA),93.14,2509909,Natuba (PB),87.73,2506251,Gado Bravo (PB),85.38
2109452,Raposa,MA,Nordeste,30838.0,7835.48,0.3474833333333333,0.10910000000000002,0.07641666666666667,0.07078333333333332,2923209,Oliveira dos Brejinhos (BA),89.03,2304350,Forquilha (CE),83.9,2908309,Conceição do Almeida (BA),83.65
2109502,Riachão,MA,Nordeste,20088.666666666668,20159.836666666666,0.22981666666666667,0.04306666666666667,0.48858333333333337,0.0403,2912202,Ibicoara (BA),80.39,2106102,Loreto (MA),77.14,2918902,Lajedão (BA),75.67
2109551,Ribamar Fiquene,MA,Nordeste,7762.166666666667,11978.256666666668,0.2099,0.06945,0.35886666666666667,0.03685,2701001,Boca da Mata (AL),89.63,2110807,São Félix de Balsas (MA),88.36,2702108,Colônia Leopoldina (AL),88.15
2109601,Rosário,MA,Nordeste,42631.5,8568.67,0.40586666666666665,0.09603333333333335,0.03358333333333333,0.08568333333333333,2507002,Itaporanga (PB),85.37,2807402,Tobias Barreto (SE),82.6,2208403,Piripiri (PI),81.73
2109700,Sambaíba,MA,Nordeste,5638.0,47885.295000000006,0.1895,0.044583333333333336,0.61895,0.038766666666666665,2926202,Riachão das Neves (BA),77.68,2921906,Mucugê (BA),75.41,2203230,Currais (PI),57.23
2109759,Santa Filomena do Maranhão,MA,Nordeste,7758.166666666667,6515.641666666666,0.2253166666666667,0.03585,0.15718333333333334,0.035083333333333334,2313708,Umari (CE),93.32,2102150,Brejo de Areia (MA),93.24,2107605,Palmeirândia (MA),92.73
2109809,Santa Helena,MA,Nordeste,42094.833333333336,6969.425,0.29285,0.03575,0.12190000000000001,0.048433333333333335,2101905,Bequimão (MA),89.02,2304707,Granja (CE),88.99,2304954,Guaiúba (CE),88.53
2109908,Santa Inês,MA,Nordeste,88137.0,14716.018333333333,0.56495,0.057916666666666665,0.018783333333333332,0.12336666666666667,2914604,Irecê (BA),81.88,2906873,Capim Grosso (BA),76.89,2203909,Floriano (PI),75.03
2110005,Santa Luzia,MA,Nordeste,72334.0,8369.66,0.28345,0.03463333333333333,0.20879999999999999,0.04715,2308104,Mauriti (CE),87.39,2314102,Viçosa do Ceará (CE),84.49,2112308,Tuntum (MA),81.27
2110039,Santa Luzia do Paruá,MA,Nordeste,25167.0,8883.706666666667,0.3552,0.04621666666666666,0.16301666666666667,0.06758333333333333,2905800,Camamu (BA),85.7,2300309,Acopiara (CE),85.6,2917300,Ituberá (BA),84.56
2110104,Santa Quitéria do Maranhão,MA,Nordeste,25555.833333333332,7221.655,0.30456666666666665,0.04151666666666667,0.09394999999999999,0.05076666666666666,2913002,Ibitiara (BA),91.55,2917409,Jacaraci (BA),91.07,2304004,Coreaú (CE),90.65
2110203,Santa Rita,MA,Nordeste,37655.833333333336,7786.525000000001,0.35098333333333337,0.08543333333333332,0.0424,0.0931,2907608,Central (BA),84.11,2200400,Altos (PI),80.23,2610905,Pesqueira (PE),77.57
2110237,Santana do Maranhão,MA,Nordeste,13409.0,5148.974999999999,0.2145166666666667,0.04441666666666667,0.08511666666666666,0.03585,2612554,Santa Filomena (PE),91.17,2103125,Central do Maranhão (MA),91.03,2109304,Presidente Vargas (MA),90.57
2110278,Santo Amaro do Maranhão,MA,Nordeste,15871.5,5226.516666666666,0.18863333333333335,0.028666666666666663,0.11716666666666668,0.028399999999999998,2111722,Satubinha (MA),93.98,2102408,Cajapió (MA),93.87,2111078,São João do Soter (MA),92.89
2110302,Santo Antônio dos Lopes,MA,Nordeste,14426.5,139445.79333333333,0.03668333333333333,0.8564833333333334,0.00965,0.054016666666666664,2404507,Guamaré (RN),20.91,2401651,Bodó (RN),19.5,2411601,São Bento do Norte (RN),19.38
2110401,São Benedito do Rio Preto,MA,Nordeste,18575.5,6732.044999999999,0.25699999999999995,0.05151666666666666,0.062483333333333335,0.037649999999999996,2901809,Antônio Gonçalves (BA),92.32,2928307,Santanópolis (BA),91.5,2100154,Água Doce do Maranhão (MA),90.75
2110500,São Bento,MA,Nordeste,45535.666666666664,6723.083333333333,0.3666833333333333,0.0426,0.042800000000000005,0.06261666666666667,2906709,Cândido Sales (BA),87.04,2103604,Coroatá (MA),86.22,2112506,Tutóia (MA),82.37
2110609,São Bernardo,MA,Nordeste,28428.333333333332,9480.335000000001,0.3574,0.04965,0.15075000000000002,0.07815,2925006,Planalto (BA),87.02,2202307,Canto do Buriti (PI),85.78,2603108,Cachoeirinha (PE),85.34
2110658,São Domingos do Azeitão,MA,Nordeste,7362.166666666667,27994.686666666665,0.32165,0.04356666666666667,0.40785,0.07763333333333333,2704500,Maragogi (AL),56.13,2102804,Carolina (MA),52.48,2111607,São Raimundo das Mangabeiras (MA),52.4
2110708,São Domingos do Maranhão,MA,Nordeste,34151.5,8705.858333333334,0.3781833333333333,0.0468,0.12796666666666667,0.06373333333333332,2112803,Viana (MA),87.26,2103505,Colinas (MA),86.48,2305803,Ipu (CE),85.73
2110807,São Félix de Balsas,MA,Nordeste,4538.833333333333,12089.613333333333,0.19126666666666667,0.05865,0.3617166666666667,0.033883333333333335,2929701,Sátiro Dias (BA),90.72,2109551,Ribamar Fiquene (MA),88.36,2926509,Ribeira do Amparo (BA),86.69
2110856,São Francisco do Brejão,MA,Nordeste,11819.0,8718.426666666666,0.23134999999999997,0.04318333333333333,0.26968333333333333,0.049916666666666665,2104099,Formosa da Serra Negra (MA),86.4,2208809,Regeneração (PI),85.88,2803401,Japoatã (SE),84.76
2110906,São Francisco do Maranhão,MA,Nordeste,12133.666666666666,6395.318333333334,0.21408333333333332,0.04243333333333333,0.17811666666666667,0.026649999999999997,2608701,Lagoa dos Gatos (PE),91.32,2109056,Porto Rico do Maranhão (MA),91.31,2912608,Ibiquera (BA),91.07
2111003,São João Batista,MA,Nordeste,20551.666666666668,6087.238333333334,0.25766666666666665,0.031166666666666665,0.12365,0.036,2703304,Inhapi (AL),94.77,2302057,Barroquinha (CE),90.57,2301307,Araripe (CE),89.86
2111029,São João do Carú,MA,Nordeste,15687.333333333334,6233.133333333334,0.21205,0.027800000000000002,0.16749999999999998,0.02945,2608701,Lagoa dos Gatos (PE),92.32,2102150,Brejo de Areia (MA),91.64,2110906,São Francisco do Maranhão (MA),90.61
2111052,São João do Paraíso,MA,Nordeste,11113.166666666666,11832.144999999999,0.2687833333333333,0.035050000000000005,0.30816666666666664,0.0551,2608453,Lagoa do Carro (PE),85.72,2612000,Sairé (PE),83.5,2103257,Cidelândia (MA),83.48
2111078,São João do Soter,MA,Nordeste,18490.333333333332,6134.516666666666,0.1966,0.03563333333333333,0.10980000000000001,0.028316666666666667,2111789,Serrano do Maranhão (MA),95.11,2108256,Pedro do Rosário (MA),93.0,2110278,Santo Amaro do Maranhão (MA),92.89
2111102,São João dos Patos,MA,Nordeste,25802.666666666668,10975.426666666666,0.44038333333333335,0.08576666666666666,0.09848333333333333,0.07496666666666667,2928109,Santa Maria da Vitória (BA),85.9,2313104,Tabuleiro do Norte (CE),84.4,2901007,Amargosa (BA),84.0
2111201,São José de Ribamar,MA,Nordeste,177634.5,11884.785000000002,0.5289166666666666,0.09771666666666667,0.009883333333333333,0.106,2931350,Teixeira de Freitas (BA),78.27,2207702,Parnaíba (PI),72.69,2304202,Crato (CE),70.36
2111250,São José dos Basílios,MA,Nordeste,7589.166666666667,6970.509999999999,0.25075,0.0405,0.1493,0.0376,2106201,Luís Domingues (MA),96.9,2921450,Mirante (BA),95.3,2101103,Axixá (MA),92.21
2111300,São Luís,MA,Nordeste,1099376.8333333333,29313.126666666667,0.48258333333333336,0.20288333333333333,0.0007166666666666667,0.2014,2704302,Maceió (AL),34.66,2211001,Teresina (PI),24.45,2408102,Natal (RN),23.7
2111409,São Luís Gonzaga do Maranhão,MA,Nordeste,18639.833333333332,7572.278333333333,0.23781666666666665,0.03238333333333333,0.21165,0.03436666666666666,2100709,Anajatuba (MA),93.81,2105922,Lagoa do Mato (MA),91.52,2902302,Aratuípe (BA),91.2
2111508,São Mateus do Maranhão,MA,Nordeste,41331.833333333336,8575.908333333333,0.34941666666666665,0.05528333333333333,0.1673,0.05545,2113009,Vitorino Freire (MA),85.09,2906600,Candiba (BA),85.05,2309508,Orós (CE),84.64
2111532,São Pedro da Água Branca,MA,Nordeste,12636.833333333334,8175.94,0.27101666666666663,0.06983333333333333,0.12076666666666665,0.08711666666666666,2502508,Boqueirão (PB),81.98,2402709,Cerro Corá (RN),79.79,2515971,Sobrado (PB),78.03
2111573,São Pedro dos Crentes,MA,Nordeste,4647.833333333333,13022.393333333333,0.23343333333333335,0.027933333333333334,0.3759333333333333,0.04845,2613800,São Vicente Ferrer (PE),84.89,2804102,Moita Bonita (SE),82.21,2308401,Missão Velha (CE),79.65
2111607,São Raimundo das Mangabeiras,MA,Nordeste,18820.166666666668,26985.545000000002,0.23493333333333333,0.074,0.48856666666666665,0.06393333333333333,2204402,Gilbués (PI),69.24,2912202,Ibicoara (BA),66.0,2109502,Riachão (MA),62.94
2111631,São Raimundo do Doca Bezerra,MA,Nordeste,5128.166666666667,7506.341666666667,0.22551666666666667,0.03551666666666667,0.14508333333333334,0.03065,2313708,Umari (CE),94.46,2607950,Jaqueira (PE),92.17,2107605,Palmeirândia (MA),91.61
2111672,São Roberto,MA,Nordeste,6722.833333333333,6325.240000000001,0.1986,0.03115,0.12515,0.024466666666666664,2102408,Cajapió (MA),92.9,2707206,Poço das Trincheiras (AL),92.42,2111722,Satubinha (MA),91.64
2111706,São Vicente Ferrer,MA,Nordeste,21817.333333333332,6214.963333333333,0.24831666666666666,0.036833333333333336,0.15666666666666665,0.03966666666666666,2104602,Governador Eugênio Barros (MA),94.08,2101103,Axixá (MA),93.97,2106300,Magalhães de Almeida (MA),92.19
2111722,Satubinha,MA,Nordeste,13948.333333333334,5422.955,0.18981666666666666,0.028616666666666665,0.13061666666666666,0.027866666666666665,2110278,Santo Amaro do Maranhão (MA),93.98,2105351,Itaipava do Grajaú (MA),93.96,2102408,Cajapió (MA),93.2
2111748,Senador Alexandre Costa,MA,Nordeste,11117.333333333334,7528.0,0.27875,0.033,0.16206666666666666,0.049749999999999996,2100550,Amapá do Maranhão (MA),93.1,2104206,Fortuna (MA),92.42,2107407,Olho d'Água das Cunhãs (MA),91.57
2111763,Senador La Rocque,MA,Nordeste,14090.5,11228.529999999999,0.2790666666666667,0.04431666666666667,0.23545000000000002,0.04405,2306702,Jaguaretama (CE),89.38,2916203,Itapé (BA),87.92,2917334,Iuiú (BA),86.83
2111789,Serrano do Maranhão,MA,Nordeste,10515.666666666666,6146.628333333333,0.19774999999999998,0.031566666666666666,0.10583333333333333,0.026633333333333332,2111078,São João do Soter (MA),95.11,2102408,Cajapió (MA),91.7,2110278,Santo Amaro do Maranhão (MA),91.65
2111805,Sítio Novo,MA,Nordeste,18015.0,9323.053333333333,0.2204,0.027433333333333334,0.30648333333333333,0.03971666666666667,2909406,Cotegipe (BA),88.46,2606606,Ibimirim (PE),86.94,2311108,Porteiras (CE),86.51
2111904,Sucupira do Norte,MA,Nordeste,10563.5,8312.273333333333,0.24263333333333334,0.037899999999999996,0.2494833333333333,0.037333333333333336,2303303,Cariús (CE),91.5,2311231,Potiretama (CE),90.82,2311900,Saboeiro (CE),87.15
2111953,Sucupira do Riachão,MA,Nordeste,5633.333333333333,7478.036666666667,0.21761666666666668,0.04650000000000001,0.20266666666666666,0.037816666666666665,2104909,Guimarães (MA),93.18,2500809,Araçagi (PB),88.61,2102077,Bom Lugar (MA),88.59
2112001,Tasso Fragoso,MA,Nordeste,8506.833333333334,164372.845,0.14573333333333335,0.04181666666666667,0.7536833333333334,0.02255,2928901,São Desidério (BA),8.82,2911105,Formosa do Rio Preto (BA),8.58,2708105,Santana do Mundaú (AL),7.98
2112100,Timbiras,MA,Nordeste,28970.333333333332,5732.995,0.27353333333333335,0.04641666666666667,0.06291666666666666,0.042133333333333335,2102705,Cantanhede (MA),93.49,2901809,Antônio Gonçalves (BA),89.42,2929255,São Gabriel (BA),88.29
2112209,Timon,MA,Nordeste,168755.5,11406.888333333334,0.4647666666666666,0.1201,0.010700000000000001,0.11473333333333334,2103000,Caxias (MA),80.63,2207702,Parnaíba (PI),77.55,2918001,Jequié (BA),72.63
2112233,Trizidela do Vale,MA,Nordeste,21832.5,13502.898333333333,0.2991,0.29388333333333333,0.061849999999999995,0.053483333333333334,2921708,Morro do Chapéu (BA),79.61,2106003,Lima Campos (MA),74.89,2922656,Nordestina (BA),74.73
2112274,Tufilândia,MA,Nordeste,5810.833333333333,8458.913333333332,0.19573333333333331,0.03503333333333333,0.13768333333333332,0.04081666666666667,2206951,Novo Santo Antônio (PI),95.83,2204105,Francisco Ayres (PI),93.72,2202539,Caraúbas do Piauí (PI),93.44
2112308,Tuntum,MA,Nordeste,41696.5,7608.675,0.2770666666666667,0.04215,0.17513333333333334,0.04585,2302305,Bela Cruz (CE),90.16,2104206,Fortuna (MA),88.55,2106508,Matinha (MA),88.38
2112407,Turiaçu,MA,Nordeste,35438.833333333336,7654.158333333333,0.18588333333333332,0.032633333333333334,0.3187166666666667,0.0273,2705002,Mata Grande (AL),86.89,2912707,Ibirapitanga (BA),83.79,2924678,Piraí do Norte (BA),83.5
2112456,Turilândia,MA,Nordeste,25621.5,6655.47,0.19478333333333334,0.028666666666666663,0.2370833333333333,0.027116666666666667,2924207,Pedro Alexandre (BA),95.34,2604700,Correntes (PE),90.18,2104651,Governador Newton Bello (MA),88.92
2112506,Tutóia,MA,Nordeste,58842.666666666664,7429.065,0.3438666666666667,0.0515,0.07138333333333334,0.06378333333333333,2103604,Coroatá (MA),87.87,2613503,São José do Belmonte (PE),85.4,2302404,Boa Viagem (CE),83.95
2112605,Urbano Santos,MA,Nordeste,33135.666666666664,6060.168333333334,0.3038166666666667,0.0466,0.05901666666666666,0.051416666666666666,2112704,Vargem Grande (MA),90.01,2610509,Passira (PE),89.39,2107100,Morros (MA),89.24
2112704,Vargem Grande,MA,Nordeste,56592.166666666664,6090.963333333333,0.30119999999999997,0.04673333333333333,0.0598,0.053733333333333334,2112605,Urbano Santos (MA),90.01,2201200,Barras (PI),84.79,2610509,Passira (PE),84.47
2112803,Viana,MA,Nordeste,52235.333333333336,8250.991666666667,0.36243333333333333,0.038066666666666665,0.14096666666666666,0.06385,2110708,São Domingos do Maranhão (MA),87.26,2300309,Acopiara (CE),86.21,2305803,Ipu (CE),85.83
2112852,Vila Nova dos Martírios,MA,Nordeste,13446.666666666666,10524.863333333333,0.20596666666666666,0.11171666666666667,0.2771666666666667,0.0472,2609105,Machados (PE),88.0,2913457,Igrapiúna (BA),85.08,2101939,Bernardo do Mearim (MA),81.38
2112902,Vitória do Mearim,MA,Nordeste,32612.166666666668,8262.906666666668,0.32226666666666665,0.07841666666666668,0.1338,0.06040000000000001,2107704,Paraibano (MA),90.78,2611804,Ribeirão (PE),88.67,2906204,Canarana (BA),87.4
2113009,Vitorino Freire,MA,Nordeste,31311.0,8181.235,0.3449333333333333,0.03581666666666667,0.1413,0.05691666666666667,2303808,Cedro (CE),90.53,2932804,Utinga (BA),90.3,2302008,Barro (CE),88.82
2114007,Zé Doca,MA,Nordeste,51536.833333333336,8612.961666666666,0.39223333333333327,0.04061666666666667,0.1123,0.07461666666666666,2105708,Lago da Pedra (MA),87.55,2101707,Barreirinhas (MA),85.5,2925006,Planalto (BA),83.97
2200053,Acauã,PI,Nordeste,7047.833333333333,7876.781666666667,0.20891666666666667,0.03448333333333333,0.14446666666666666,0.049683333333333336,2205003,Itainópolis (PI),93.2,2207777,Patos do Piauí (PI),92.35,2202109,Campinas do Piauí (PI),92.04
2200103,Agricolândia,PI,Nordeste,5112.0,7579.639999999999,0.19771666666666668,0.060816666666666665,0.11461666666666666,0.04701666666666667,2201101,Avelino Lopes (PI),89.82,2207504,Palmeirais (PI),89.05,2202851,Coronel José Dias (PI),88.51
2200202,Água Branca,PI,Nordeste,17323.666666666668,11897.561666666666,0.445,0.06981666666666667,0.01745,0.07516666666666667,2414506,Umarizal (RN),83.37,2512101,Pombal (PB),82.99,2614857,Tamandaré (PE),82.81
2200251,Alagoinha do Piauí,PI,Nordeste,7611.833333333333,7468.5,0.20121666666666668,0.036333333333333336,0.14826666666666666,0.0414,2204105,Francisco Ayres (PI),93.79,2202109,Campinas do Piauí (PI),93.64,2112274,Tufilândia (MA),93.38
2200277,Alegrete do Piauí,PI,Nordeste,4889.833333333333,8478.528333333334,0.24091666666666667,0.03398333333333333,0.13225,0.055433333333333334,2208700,Redenção do Gurguéia (PI),92.27,2304608,General Sampaio (CE),89.65,2200905,Aroazes (PI),88.58
2200301,Alto Longá,PI,Nordeste,14232.0,7421.921666666666,0.21678333333333333,0.04093333333333333,0.0964,0.04485,2210409,São Miguel do Tapuio (PI),94.2,2205409,Joaquim Pires (PI),93.62,2514206,São José da Lagoa Tapada (PB),92.85
2200400,Altos,PI,Nordeste,40318.166666666664,10751.701666666666,0.3619666666666667,0.11345000000000001,0.02735,0.08701666666666667,2907608,Central (BA),85.28,2105401,Itapecuru Mirim (MA),82.37,2110203,Santa Rita (MA),80.23
2200459,Alvorada do Gurguéia,PI,Nordeste,5392.333333333333,12850.323333333334,0.21696666666666667,0.039183333333333334,0.27203333333333335,0.06921666666666666,2802601,Gracho Cardoso (SE),77.97,2103257,Cidelândia (MA),77.0,2803401,Japoatã (SE),75.59
2200509,Amarante,PI,Nordeste,17507.0,8881.613333333333,0.30243333333333333,0.06988333333333334,0.07973333333333334,0.06535,2206001,Marcos Parente (PI),89.42,2205508,José de Freitas (PI),89.28,2405603,Jardim de Piranhas (RN),87.52
2200608,Angical do Piauí,PI,Nordeste,6752.333333333333,9156.206666666667,0.33346666666666663,0.045899999999999996,0.0771,0.06791666666666667,2203503,Elesbão Veloso (PI),91.4,2603504,Camocim de São Félix (PE),89.2,2505105,Cuité (PB),89.12
2200707,Anísio de Abreu,PI,Nordeste,9831.666666666666,8209.255,0.27181666666666665,0.04788333333333333,0.0656,0.05951666666666667,2209104,Santa Cruz do Piauí (PI),89.35,2204204,Francisco Santos (PI),89.21,2407708,Montanhas (RN),89.08
2200806,Antônio Almeida,PI,Nordeste,3148.3333333333335,32353.454999999998,0.17371666666666666,0.3091833333333333,0.2727333333333333,0.05278333333333333,2409902,Pendências (RN),71.61,2404101,Galinhos (RN),52.63,2915205,Itagibá (BA),51.69
2200905,Aroazes,PI,Nordeste,5804.666666666667,8599.88,0.2423,0.04538333333333333,0.10873333333333333,0.05433333333333334,2207306,Paes Landim (PI),93.74,2205904,Manoel Emídio (PI),93.26,2502003,Belém do Brejo do Cruz (PB),92.03
2200954,Aroeiras do Itaim,PI,Nordeste,2529.1666666666665,8492.941666666668,0.15611666666666665,0.03596666666666667,0.1541,0.03258333333333333,2202251,Canavieira (PI),95.32,2207553,Paquetá (PI),94.31,2206696,Murici dos Portelas (PI),90.59
2201002,Arraial,PI,Nordeste,4702.166666666667,8369.401666666667,0.23005,0.04878333333333334,0.07115,0.04661666666666667,2201606,Beneditinos (PI),95.33,2206902,Novo Oriente do Piauí (PI),92.84,2205557,Lagoa Alegre (PI),92.51
2201051,Assunção do Piauí,PI,Nordeste,7806.0,6862.798333333333,0.1613,0.0289,0.11126666666666667,0.03163333333333333,2203750,Fartura do Piauí (PI),94.78,2202026,Buriti dos Montes (PI),91.1,2203255,Curralinhos (PI),90.44
2201101,Avelino Lopes,PI,Nordeste,11367.0,7317.486666666667,0.20311666666666664,0.054516666666666665,0.09811666666666667,0.04306666666666667,2205409,Joaquim Pires (PI),92.24,2210409,São Miguel do Tapuio (PI),91.26,2209708,São Francisco do Piauí (PI),90.43
2201150,Baixa Grande do Ribeiro,PI,Nordeste,11530.333333333334,83302.33666666667,0.1575,0.04398333333333334,0.6233333333333334,0.08276666666666667,2917359,Jaborandi (BA),56.51,2911105,Formosa do Rio Preto (BA),37.95,2928901,São Desidério (BA),37.93
2201176,Barra D'Alcântara,PI,Nordeste,3930.5,8899.491666666667,0.24423333333333333,0.04161666666666667,0.05940000000000001,0.049666666666666665,2202505,Caracol (PI),91.77,2209872,São João da Fronteira (PI),91.54,2208601,Prata do Piauí (PI),90.67
2201200,Barras,PI,Nordeste,46828.333333333336,8950.935,0.3146,0.04828333333333334,0.0656,0.05973333333333333,2205805,Luzilândia (PI),88.09,2613503,São José do Belmonte (PE),87.67,2600807,Altinho (PE),87.47
2201309,Barreiras do Piauí,PI,Nordeste,3330.8333333333335,19585.571666666667,0.14568333333333333,0.037333333333333336,0.29823333333333335,0.0361,2410405,Pureza (RN),72.79,2801108,Canhoba (SE),71.52,2210623,Sebastião Barros (PI),69.48
2201408,Barro Duro,PI,Nordeste,6995.666666666667,10452.283333333335,0.23729999999999998,0.1103,0.13836666666666667,0.06105,2510907,Paulista (PB),83.97,2512903,Rio Tinto (PB),83.63,2504801,Coremas (PB),81.86
2201507,Batalha,PI,Nordeste,26719.833333333332,7542.536666666667,0.2508666666666667,0.048249999999999994,0.0823,0.04758333333333333,2106607,Matões (MA),90.83,2805109,Pedrinhas (SE),90.27,2922805,Nova Itarana (BA),89.74
2201556,Bela Vista do Piauí,PI,Nordeste,3994.8333333333335,9437.143333333333,0.20083333333333334,0.03565,0.16679999999999998,0.051116666666666664,2209807,São Gonçalo do Piauí (PI),89.59,2205151,Jacobina do Piauí (PI),89.5,2205003,Itainópolis (PI),88.13
2201572,Belém do Piauí,PI,Nordeste,3548.6666666666665,9149.58,0.1932,0.08725000000000001,0.10188333333333333,0.03941666666666666,2504207,Catingueira (PB),88.43,2509503,Montadas (PB),87.3,2514800,São José dos Cordeiros (PB),87.02
2201606,Beneditinos,PI,Nordeste,10325.0,7607.358333333334,0.23211666666666667,0.0451,0.07490000000000001,0.04745,2201002,Arraial (PI),95.33,2206902,Novo Oriente do Piauí (PI),94.42,2201929,Bonfim do Piauí (PI),93.28
2201705,Bertolínia,PI,Nordeste,5472.666666666667,11036.348333333333,0.23440000000000003,0.11446666666666666,0.0812,0.12415,2209401,Santo Antônio de Lisboa (PI),74.04,2405108,Jandaíra (RN),71.61,2802304,Frei Paulo (SE),57.19
2201739,Betânia do Piauí,PI,Nordeste,6172.833333333333,8392.588333333333,0.23858333333333334,0.030516666666666664,0.07013333333333334,0.056400000000000006,2206704,Nazaré do Piauí (PI),90.65,2502003,Belém do Brejo do Cruz (PB),88.8,2209658,São Francisco de Assis do Piauí (PI),88.7
2201770,Boa Hora,PI,Nordeste,6747.333333333333,7934.158333333333,0.18575,0.03438333333333333,0.12865000000000001,0.03883333333333333,2206951,Novo Santo Antônio (PI),93.77,2112274,Tufilândia (MA),92.65,2202653,Caxingó (PI),92.09
2201804,Bocaina,PI,Nordeste,4479.666666666667,10207.676666666666,0.235,0.04365,0.16623333333333334,0.05173333333333333,2412104,São João do Sabugi (RN),92.45,2205300,Jerumenha (PI),92.03,2404705,Ipanguaçu (RN),91.36
2201903,Bom Jesus,PI,Nordeste,25058.833333333332,37605.365,0.4484166666666667,0.048749999999999995,0.24406666666666665,0.12405,2101400,Balsas (MA),68.56,2903201,Barreiras (BA),42.55,2313401,Tianguá (CE),39.43
2201919,Bom Princípio do Piauí,PI,Nordeste,5601.833333333333,9860.651666666667,0.16641666666666666,0.034866666666666664,0.2072166666666667,0.0631,2207603,Parnaguá (PI),79.75,2802403,Gararu (SE),79.39,2210052,São José do Divino (PI),76.66
2201929,Bonfim do Piauí,PI,Nordeste,5641.666666666667,7665.256666666667,0.23045000000000002,0.03203333333333334,0.0727,0.04735,2201606,Beneditinos (PI),93.28,2205557,Lagoa Alegre (PI),92.1,2201002,Arraial (PI),91.49
2201945,Boqueirão do Piauí,PI,Nordeste,6374.666666666667,7080.175,0.22185,0.030533333333333332,0.04235,0.03975,2403509,Espírito Santo (RN),92.8,2501203,Areial (PB),92.18,2509396,Maturéia (PB),91.76
2201960,Brasileira,PI,Nordeste,8286.5,7059.736666666667,0.19499999999999998,0.06008333333333333,0.07333333333333333,0.038,2206670,Morro do Chapéu do Piauí (PI),91.74,2205532,Jurema (PI),90.25,2514800,São José dos Cordeiros (PB),89.95
2201988,Brejo do Piauí,PI,Nordeste,3852.8333333333335,9232.058333333332,0.20358333333333334,0.044083333333333335,0.11801666666666666,0.04338333333333333,2209500,Santo Inácio do Piauí (PI),95.01,2203800,Flores do Piauí (PI),93.49,2202653,Caxingó (PI),93.11
