ano,mes,uf,nome_uf,regiao,tipo_consumo,consumo,numero_consumidores
2018,11,TO,Tocantins,Norte,Residencial,86304,484598
2018,11,TO,Tocantins,Norte,Total,195911,
2018,12,TO,Tocantins,Norte,Cativo,162915,
2018,12,TO,Tocantins,Norte,Comercial,33492,32784
2018,12,TO,Tocantins,Norte,Industrial,27622,1643
2018,12,TO,Tocantins,Norte,Outros,45014,66349
2018,12,TO,Tocantins,Norte,Residencial,75562,485718
2018,12,TO,Tocantins,Norte,Total,181692,
2019,1,TO,Tocantins,Norte,Cativo,171119,
2019,1,TO,Tocantins,Norte,Comercial,33700,32686
2019,1,TO,Tocantins,Norte,Industrial,25521,1627
2019,1,TO,Tocantins,Norte,Outros,44263,66322
2019,1,TO,Tocantins,Norte,Residencial,84959,486521
2019,1,TO,Tocantins,Norte,Total,188445,
2019,2,TO,Tocantins,Norte,Cativo,166337,
2019,2,TO,Tocantins,Norte,Comercial,33556,32754
2019,2,TO,Tocantins,Norte,Industrial,27640,1631
2019,2,TO,Tocantins,Norte,Outros,45345,66207
2019,2,TO,Tocantins,Norte,Residencial,77497,488014
2019,2,TO,Tocantins,Norte,Total,184040,
2019,3,TO,Tocantins,Norte,Cativo,169000,
2019,3,TO,Tocantins,Norte,Comercial,34389,32836
2019,3,TO,Tocantins,Norte,Industrial,30757,1576
2019,3,TO,Tocantins,Norte,Outros,45540,66146
2019,3,TO,Tocantins,Norte,Residencial,78132,489315
2019,3,TO,Tocantins,Norte,Total,188820,
2019,4,TO,Tocantins,Norte,Cativo,176693,
2019,4,TO,Tocantins,Norte,Comercial,36747,32834
2019,4,TO,Tocantins,Norte,Industrial,29313,1609
2019,4,TO,Tocantins,Norte,Outros,46464,66155
2019,4,TO,Tocantins,Norte,Residencial,82255,490622
2019,4,TO,Tocantins,Norte,Total,194781,
2019,5,TO,Tocantins,Norte,Cativo,188484,
2019,5,TO,Tocantins,Norte,Comercial,38328,32796
2019,5,TO,Tocantins,Norte,Industrial,27391,1617
2019,5,TO,Tocantins,Norte,Outros,49805,66183
2019,5,TO,Tocantins,Norte,Residencial,91884,491646
2019,5,TO,Tocantins,Norte,Total,207409,
2019,6,TO,Tocantins,Norte,Cativo,184528,
2019,6,TO,Tocantins,Norte,Comercial,37223,32846
2019,6,TO,Tocantins,Norte,Industrial,28357,1606
2019,6,TO,Tocantins,Norte,Outros,53438,66126
2019,6,TO,Tocantins,Norte,Residencial,87258,492938
2019,6,TO,Tocantins,Norte,Total,206279,
2019,7,TO,Tocantins,Norte,Cativo,185444,
2019,7,TO,Tocantins,Norte,Comercial,36755,32872
2019,7,TO,Tocantins,Norte,Industrial,28481,1593
2019,7,TO,Tocantins,Norte,Outros,55064,66143
2019,7,TO,Tocantins,Norte,Residencial,87353,494578
2019,7,TO,Tocantins,Norte,Total,207655,
2019,8,TO,Tocantins,Norte,Cativo,184752,
2019,8,TO,Tocantins,Norte,Comercial,37759,33014
2019,8,TO,Tocantins,Norte,Industrial,25550,1578
2019,8,TO,Tocantins,Norte,Outros,54517,66120
2019,8,TO,Tocantins,Norte,Residencial,86779,495736
2019,8,TO,Tocantins,Norte,Total,204606,
2019,9,TO,Tocantins,Norte,Cativo,202419,
2019,9,TO,Tocantins,Norte,Comercial,41481,32922
2019,9,TO,Tocantins,Norte,Industrial,28377,1554
2019,9,TO,Tocantins,Norte,Outros,55983,66167
2019,9,TO,Tocantins,Norte,Residencial,99569,497769
2019,9,TO,Tocantins,Norte,Total,225410,
2019,10,TO,Tocantins,Norte,Cativo,191365,
2019,10,TO,Tocantins,Norte,Comercial,39224,32935
2019,10,TO,Tocantins,Norte,Industrial,27720,1550
2019,10,TO,Tocantins,Norte,Outros,50923,66326
2019,10,TO,Tocantins,Norte,Residencial,97207,497670
2019,10,TO,Tocantins,Norte,Total,215075,
2019,11,TO,Tocantins,Norte,Cativo,177107,
2019,11,TO,Tocantins,Norte,Comercial,36883,32879
2019,11,TO,Tocantins,Norte,Industrial,21620,1516
2019,11,TO,Tocantins,Norte,Outros,49195,66756
2019,11,TO,Tocantins,Norte,Residencial,88555,497162
2019,11,TO,Tocantins,Norte,Total,196255,
2019,12,TO,Tocantins,Norte,Cativo,178888,
2019,12,TO,Tocantins,Norte,Comercial,37536,32888
2019,12,TO,Tocantins,Norte,Industrial,23697,1532
2019,12,TO,Tocantins,Norte,Outros,49191,67177
2019,12,TO,Tocantins,Norte,Residencial,88880,498033
2019,12,TO,Tocantins,Norte,Total,199305,
2020,1,TO,Tocantins,Norte,Cativo,167841,
2020,1,TO,Tocantins,Norte,Comercial,33581,32904
2020,1,TO,Tocantins,Norte,Industrial,20647,1541
2020,1,TO,Tocantins,Norte,Outros,45992,67278
2020,1,TO,Tocantins,Norte,Residencial,85819,499849
2020,1,TO,Tocantins,Norte,Total,186041,
2020,2,TO,Tocantins,Norte,Cativo,170664,
2020,2,TO,Tocantins,Norte,Comercial,35389,32842
2020,2,TO,Tocantins,Norte,Industrial,24592,1526
2020,2,TO,Tocantins,Norte,Outros,47571,67241
2020,2,TO,Tocantins,Norte,Residencial,83107,499621
2020,2,TO,Tocantins,Norte,Total,190660,
2020,3,TO,Tocantins,Norte,Cativo,172903,
2020,3,TO,Tocantins,Norte,Comercial,35224,32865
2020,3,TO,Tocantins,Norte,Industrial,24338,1518
2020,3,TO,Tocantins,Norte,Outros,47475,67196
2020,3,TO,Tocantins,Norte,Residencial,85053,500014
2020,3,TO,Tocantins,Norte,Total,192092,
2020,4,TO,Tocantins,Norte,Cativo,172380,
2020,4,TO,Tocantins,Norte,Comercial,31505,32900
2020,4,TO,Tocantins,Norte,Industrial,24706,1521
2020,4,TO,Tocantins,Norte,Outros,45017,67313
2020,4,TO,Tocantins,Norte,Residencial,90013,500768
2020,4,TO,Tocantins,Norte,Total,191242,
2020,5,TO,Tocantins,Norte,Cativo,177380,
2020,5,TO,Tocantins,Norte,Comercial,31546,32800
2020,5,TO,Tocantins,Norte,Industrial,26950,1525
2020,5,TO,Tocantins,Norte,Outros,47662,67246
2020,5,TO,Tocantins,Norte,Residencial,93079,502494
2020,5,TO,Tocantins,Norte,Total,199240,
2020,6,TO,Tocantins,Norte,Cativo,176857,
2020,6,TO,Tocantins,Norte,Comercial,32159,32878
2020,6,TO,Tocantins,Norte,Industrial,29935,1526
2020,6,TO,Tocantins,Norte,Outros,49504,67447
2020,6,TO,Tocantins,Norte,Residencial,90834,505244
2020,6,TO,Tocantins,Norte,Total,202434,
2020,7,TO,Tocantins,Norte,Cativo,179638,
2020,7,TO,Tocantins,Norte,Comercial,32313,32850
2020,7,TO,Tocantins,Norte,Industrial,31052,1525
2020,7,TO,Tocantins,Norte,Outros,54360,67382
2020,7,TO,Tocantins,Norte,Residencial,90383,508206
2020,7,TO,Tocantins,Norte,Total,208110,
2020,8,TO,Tocantins,Norte,Cativo,175824,
2020,8,TO,Tocantins,Norte,Comercial,32717,33034
2020,8,TO,Tocantins,Norte,Industrial,30819,1540
2020,8,TO,Tocantins,Norte,Outros,53871,67351
2020,8,TO,Tocantins,Norte,Residencial,87170,511805
2020,8,TO,Tocantins,Norte,Total,204579,
2020,9,TO,Tocantins,Norte,Cativo,193800,
2020,9,TO,Tocantins,Norte,Comercial,36019,33069
2020,9,TO,Tocantins,Norte,Industrial,30826,1534
2020,9,TO,Tocantins,Norte,Outros,53279,67130
2020,9,TO,Tocantins,Norte,Residencial,103753,514025
2020,9,TO,Tocantins,Norte,Total,223879,
2020,10,TO,Tocantins,Norte,Cativo,201785,
2020,10,TO,Tocantins,Norte,Comercial,37855,33003
2020,10,TO,Tocantins,Norte,Industrial,30491,1529
2020,10,TO,Tocantins,Norte,Outros,52893,67257
2020,10,TO,Tocantins,Norte,Residencial,111452,514430
2020,10,TO,Tocantins,Norte,Total,232692,
2020,11,TO,Tocantins,Norte,Cativo,180938,
2020,11,TO,Tocantins,Norte,Comercial,35383,33144
2020,11,TO,Tocantins,Norte,Industrial,25209,1528
2020,11,TO,Tocantins,Norte,Outros,48059,67392
2020,11,TO,Tocantins,Norte,Residencial,98096,515078
2020,11,TO,Tocantins,Norte,Total,206750,
2020,12,TO,Tocantins,Norte,Cativo,188699,
2020,12,TO,Tocantins,Norte,Comercial,36653,33198
2020,12,TO,Tocantins,Norte,Industrial,26171,1529
2020,12,TO,Tocantins,Norte,Outros,49484,67502
2020,12,TO,Tocantins,Norte,Residencial,103166,515919
2020,12,TO,Tocantins,Norte,Total,215475,
2021,1,TO,Tocantins,Norte,Cativo,166261,
2021,1,TO,Tocantins,Norte,Comercial,32240,33195
2021,1,TO,Tocantins,Norte,Industrial,24404,1522
2021,1,TO,Tocantins,Norte,Outros,47316,66265
2021,1,TO,Tocantins,Norte,Residencial,88112,521018
2021,1,TO,Tocantins,Norte,Total,192072,
2021,2,TO,Tocantins,Norte,Cativo,169186,
2021,2,TO,Tocantins,Norte,Comercial,32422,33233
2021,2,TO,Tocantins,Norte,Industrial,24605,1512
2021,2,TO,Tocantins,Norte,Outros,52263,66512
2021,2,TO,Tocantins,Norte,Residencial,85110,522233
2021,2,TO,Tocantins,Norte,Total,194402,
2021,3,TO,Tocantins,Norte,Cativo,154763,
2021,3,TO,Tocantins,Norte,Comercial,30891,33163
2021,3,TO,Tocantins,Norte,Industrial,26208,1363
2021,3,TO,Tocantins,Norte,Outros,40637,65918
2021,3,TO,Tocantins,Norte,Residencial,86134,523478
2021,3,TO,Tocantins,Norte,Total,183872,
2021,4,TO,Tocantins,Norte,Cativo,180966,
2021,4,TO,Tocantins,Norte,Comercial,35044,33542
2021,4,TO,Tocantins,Norte,Industrial,33518,1519
2021,4,TO,Tocantins,Norte,Outros,49831,66323
2021,4,TO,Tocantins,Norte,Residencial,94319,524343
2021,4,TO,Tocantins,Norte,Total,212713,
2021,5,TO,Tocantins,Norte,Cativo,178214,
2021,5,TO,Tocantins,Norte,Comercial,35436,33548
2021,5,TO,Tocantins,Norte,Industrial,32534,1504
2021,5,TO,Tocantins,Norte,Outros,51334,66096
2021,5,TO,Tocantins,Norte,Residencial,93141,525144
2021,5,TO,Tocantins,Norte,Total,212446,
2021,6,TO,Tocantins,Norte,Cativo,184741,
2021,6,TO,Tocantins,Norte,Comercial,36172,33682
2021,6,TO,Tocantins,Norte,Industrial,33949,1509
2021,6,TO,Tocantins,Norte,Outros,53068,65669
2021,6,TO,Tocantins,Norte,Residencial,97649,526892
2021,6,TO,Tocantins,Norte,Total,220840,
2021,7,TO,Tocantins,Norte,Cativo,179388,
2021,7,TO,Tocantins,Norte,Comercial,35796,33614
2021,7,TO,Tocantins,Norte,Industrial,35980,1509
2021,7,TO,Tocantins,Norte,Outros,54121,65288
2021,7,TO,Tocantins,Norte,Residencial,91348,528579
2021,7,TO,Tocantins,Norte,Total,217246,
2021,8,TO,Tocantins,Norte,Cativo,182178,
2021,8,TO,Tocantins,Norte,Comercial,36924,33620
2021,8,TO,Tocantins,Norte,Industrial,35718,1511
2021,8,TO,Tocantins,Norte,Outros,55855,64701
2021,8,TO,Tocantins,Norte,Residencial,92122,530330
2021,8,TO,Tocantins,Norte,Total,220621,
2021,9,TO,Tocantins,Norte,Cativo,193632,
2021,9,TO,Tocantins,Norte,Comercial,38744,33715
2021,9,TO,Tocantins,Norte,Industrial,32356,1503
2021,9,TO,Tocantins,Norte,Outros,54269,64512
2021,9,TO,Tocantins,Norte,Residencial,104468,531815
2021,9,TO,Tocantins,Norte,Total,229839,
2021,10,TO,Tocantins,Norte,Cativo,187101,
2021,10,TO,Tocantins,Norte,Comercial,38542,33792
2021,10,TO,Tocantins,Norte,Industrial,34414,1472
2021,10,TO,Tocantins,Norte,Outros,50161,64075
2021,10,TO,Tocantins,Norte,Residencial,102784,533865
2021,10,TO,Tocantins,Norte,Total,225903,
2021,11,TO,Tocantins,Norte,Cativo,174610,
2021,11,TO,Tocantins,Norte,Comercial,35943,33865
2021,11,TO,Tocantins,Norte,Industrial,31140,1495
2021,11,TO,Tocantins,Norte,Outros,46956,63966
2021,11,TO,Tocantins,Norte,Residencial,96273,535341
2021,11,TO,Tocantins,Norte,Total,210314,
2021,12,TO,Tocantins,Norte,Cativo,170504,
2021,12,TO,Tocantins,Norte,Comercial,36152,33911
2021,12,TO,Tocantins,Norte,Industrial,29274,1501
2021,12,TO,Tocantins,Norte,Outros,45139,63884
2021,12,TO,Tocantins,Norte,Residencial,93514,535831
2021,12,TO,Tocantins,Norte,Total,204081,
2022,1,TO,Tocantins,Norte,Cativo,157086,
2022,1,TO,Tocantins,Norte,Comercial,32970,33890
2022,1,TO,Tocantins,Norte,Industrial,26083,1498
2022,1,TO,Tocantins,Norte,Outros,43203,64352
2022,1,TO,Tocantins,Norte,Residencial,85127,533864
2022,1,TO,Tocantins,Norte,Total,187384,
2022,2,TO,Tocantins,Norte,Cativo,153187,
2022,2,TO,Tocantins,Norte,Comercial,32588,33862
2022,2,TO,Tocantins,Norte,Industrial,29313,1483
2022,2,TO,Tocantins,Norte,Outros,41635,56876
2022,2,TO,Tocantins,Norte,Residencial,82085,541288
2022,2,TO,Tocantins,Norte,Total,185623,
2022,3,TO,Tocantins,Norte,Cativo,172538,
2022,3,TO,Tocantins,Norte,Comercial,37431,34096
2022,3,TO,Tocantins,Norte,Industrial,31849,1478
2022,3,TO,Tocantins,Norte,Outros,46444,56475
2022,3,TO,Tocantins,Norte,Residencial,92061,544725
2022,3,TO,Tocantins,Norte,Total,207787,
2022,4,TO,Tocantins,Norte,Cativo,174113,
2022,4,TO,Tocantins,Norte,Comercial,38279,34165
2022,4,TO,Tocantins,Norte,Industrial,34606,1481
2022,4,TO,Tocantins,Norte,Outros,47233,56012
2022,4,TO,Tocantins,Norte,Residencial,91958,546267
2022,4,TO,Tocantins,Norte,Total,212078,
2022,5,TO,Tocantins,Norte,Cativo,184539,
2022,5,TO,Tocantins,Norte,Comercial,39406,34281
2022,5,TO,Tocantins,Norte,Industrial,35505,1480
2022,5,TO,Tocantins,Norte,Outros,50267,55908
2022,5,TO,Tocantins,Norte,Residencial,99176,547969
2022,5,TO,Tocantins,Norte,Total,224355,
2022,6,TO,Tocantins,Norte,Cativo,183380,
2022,6,TO,Tocantins,Norte,Comercial,39379,34468
2022,6,TO,Tocantins,Norte,Industrial,37359,1475
2022,6,TO,Tocantins,Norte,Outros,51433,55785
2022,6,TO,Tocantins,Norte,Residencial,96930,549361
2022,6,TO,Tocantins,Norte,Total,225103,
2022,7,TO,Tocantins,Norte,Cativo,185903,
2022,7,TO,Tocantins,Norte,Comercial,39051,34542
2022,7,TO,Tocantins,Norte,Industrial,38992,1471
2022,7,TO,Tocantins,Norte,Outros,53019,55730
2022,7,TO,Tocantins,Norte,Residencial,97736,550718
2022,7,TO,Tocantins,Norte,Total,228799,
2022,8,TO,Tocantins,Norte,Cativo,192994,
2022,8,TO,Tocantins,Norte,Comercial,40428,34736
2022,8,TO,Tocantins,Norte,Industrial,42005,1466
2022,8,TO,Tocantins,Norte,Outros,54388,55652
2022,8,TO,Tocantins,Norte,Residencial,100807,552720
2022,8,TO,Tocantins,Norte,Total,237628,
2022,9,TO,Tocantins,Norte,Cativo,205899,
2022,9,TO,Tocantins,Norte,Comercial,42666,34728
2022,9,TO,Tocantins,Norte,Industrial,40285,1462
2022,9,TO,Tocantins,Norte,Outros,54937,55570
2022,9,TO,Tocantins,Norte,Residencial,111388,553957
2022,9,TO,Tocantins,Norte,Total,249277,
2022,10,TO,Tocantins,Norte,Cativo,213063,
2022,10,TO,Tocantins,Norte,Comercial,43724,34779
2022,10,TO,Tocantins,Norte,Industrial,40659,1463
2022,10,TO,Tocantins,Norte,Outros,53910,55463
2022,10,TO,Tocantins,Norte,Residencial,118420,555648
2022,10,TO,Tocantins,Norte,Total,256714,
2022,11,TO,Tocantins,Norte,Cativo,189365,
2022,11,TO,Tocantins,Norte,Comercial,39280,34825
2022,11,TO,Tocantins,Norte,Industrial,34235,1461
2022,11,TO,Tocantins,Norte,Outros,48147,55404
2022,11,TO,Tocantins,Norte,Residencial,104512,557524
2022,11,TO,Tocantins,Norte,Total,226175,
2022,12,TO,Tocantins,Norte,Cativo,177232,
2022,12,TO,Tocantins,Norte,Comercial,37600,34818
2022,12,TO,Tocantins,Norte,Industrial,33582,1446
2022,12,TO,Tocantins,Norte,Outros,45625,55206
2022,12,TO,Tocantins,Norte,Residencial,98474,559303
2022,12,TO,Tocantins,Norte,Total,215281,
2023,1,TO,Tocantins,Norte,Cativo,162941,
2023,1,TO,Tocantins,Norte,Comercial,34724,34772
2023,1,TO,Tocantins,Norte,Industrial,30829,1451
2023,1,TO,Tocantins,Norte,Outros,42404,55117
2023,1,TO,Tocantins,Norte,Residencial,90843,560880
2023,1,TO,Tocantins,Norte,Total,198801,
2023,2,TO,Tocantins,Norte,Cativo,161506,
2023,2,TO,Tocantins,Norte,Comercial,35077,34733
2023,2,TO,Tocantins,Norte,Industrial,31800,1449
2023,2,TO,Tocantins,Norte,Outros,42172,54852
2023,2,TO,Tocantins,Norte,Residencial,89444,560678
2023,2,TO,Tocantins,Norte,Total,198494,
2023,3,TO,Tocantins,Norte,Cativo,180701,
2023,3,TO,Tocantins,Norte,Comercial,39906,34853
2023,3,TO,Tocantins,Norte,Industrial,36175,1451
2023,3,TO,Tocantins,Norte,Outros,47746,54741
2023,3,TO,Tocantins,Norte,Residencial,99422,563658
2023,3,TO,Tocantins,Norte,Total,223251,
2023,4,TO,Tocantins,Norte,Cativo,182706,
2023,4,TO,Tocantins,Norte,Comercial,37808,34817
2023,4,TO,Tocantins,Norte,Industrial,35177,1443
2023,4,TO,Tocantins,Norte,Outros,50845,54695
2023,4,TO,Tocantins,Norte,Residencial,99543,564653
2023,4,TO,Tocantins,Norte,Total,223375,
2023,5,TO,Tocantins,Norte,Cativo,190209,
2023,5,TO,Tocantins,Norte,Comercial,40054,34894
2023,5,TO,Tocantins,Norte,Industrial,40151,1443
2023,5,TO,Tocantins,Norte,Outros,51219,54629
2023,5,TO,Tocantins,Norte,Residencial,103943,566511
2023,5,TO,Tocantins,Norte,Total,235368,
2023,6,TO,Tocantins,Norte,Cativo,193564,
2023,6,TO,Tocantins,Norte,Comercial,40820,34957
2023,6,TO,Tocantins,Norte,Industrial,37842,1437
2023,6,TO,Tocantins,Norte,Outros,51969,54582
2023,6,TO,Tocantins,Norte,Residencial,106044,567540
2023,6,TO,Tocantins,Norte,Total,236677,
2023,7,TO,Tocantins,Norte,Cativo,192310,
2023,7,TO,Tocantins,Norte,Comercial,39964,34889
2023,7,TO,Tocantins,Norte,Industrial,40490,1452
2023,7,TO,Tocantins,Norte,Outros,52860,54521
2023,7,TO,Tocantins,Norte,Residencial,104346,568794
2023,7,TO,Tocantins,Norte,Total,237663,
2023,8,TO,Tocantins,Norte,Cativo,201853,
2023,8,TO,Tocantins,Norte,Comercial,41122,35188
2023,8,TO,Tocantins,Norte,Industrial,43194,1448
2023,8,TO,Tocantins,Norte,Outros,56195,54554
2023,8,TO,Tocantins,Norte,Residencial,109316,571344
2023,8,TO,Tocantins,Norte,Total,249828,
2023,9,TO,Tocantins,Norte,Cativo,212285,
2023,9,TO,Tocantins,Norte,Comercial,42822,35037
2023,9,TO,Tocantins,Norte,Industrial,40449,1442
2023,9,TO,Tocantins,Norte,Outros,55859,54319
2023,9,TO,Tocantins,Norte,Residencial,118517,571848
2023,9,TO,Tocantins,Norte,Total,257649,
2023,10,TO,Tocantins,Norte,Cativo,223070,
2023,10,TO,Tocantins,Norte,Comercial,44056,35104
2023,10,TO,Tocantins,Norte,Industrial,44745,1457
2023,10,TO,Tocantins,Norte,Outros,54473,54206
2023,10,TO,Tocantins,Norte,Residencial,129775,573619
2023,10,TO,Tocantins,Norte,Total,273050,
2023,11,TO,Tocantins,Norte,Cativo,213546,
2023,11,TO,Tocantins,Norte,Comercial,42396,35059
2023,11,TO,Tocantins,Norte,Industrial,39765,1438
2023,11,TO,Tocantins,Norte,Outros,53200,54094
2023,11,TO,Tocantins,Norte,Residencial,125628,574934
2023,11,TO,Tocantins,Norte,Total,260990,
2023,12,TO,Tocantins,Norte,Cativo,205498,
2023,12,TO,Tocantins,Norte,Comercial,42929,35122
2023,12,TO,Tocantins,Norte,Industrial,35417,1413
2023,12,TO,Tocantins,Norte,Outros,51090,53923
2023,12,TO,Tocantins,Norte,Residencial,119941,576079
2023,12,TO,Tocantins,Norte,Total,249379,
2004,1,ES,Espírito Santo,Sudeste,Cativo,478513,
2004,1,ES,Espírito Santo,Sudeste,Comercial,84819,91257
2004,1,ES,Espírito Santo,Sudeste,Industrial,327232,11417
2004,1,ES,Espírito Santo,Sudeste,Outros,78392,122075
2004,1,ES,Espírito Santo,Sudeste,Residencial,117209,811450
2004,1,ES,Espírito Santo,Sudeste,Total,607655,
2004,2,ES,Espírito Santo,Sudeste,Cativo,465174,
2004,2,ES,Espírito Santo,Sudeste,Comercial,83917,91459
2004,2,ES,Espírito Santo,Sudeste,Industrial,314197,11430
2004,2,ES,Espírito Santo,Sudeste,Outros,74526,122491
2004,2,ES,Espírito Santo,Sudeste,Residencial,110618,815099
2004,2,ES,Espírito Santo,Sudeste,Total,583260,
2004,3,ES,Espírito Santo,Sudeste,Cativo,472788,
2004,3,ES,Espírito Santo,Sudeste,Comercial,86051,91761
2004,3,ES,Espírito Santo,Sudeste,Industrial,325672,11513
2004,3,ES,Espírito Santo,Sudeste,Outros,73459,122872
2004,3,ES,Espírito Santo,Sudeste,Residencial,114342,817460
2004,3,ES,Espírito Santo,Sudeste,Total,599525,
2004,4,ES,Espírito Santo,Sudeste,Cativo,461347,
2004,4,ES,Espírito Santo,Sudeste,Comercial,83632,91860
2004,4,ES,Espírito Santo,Sudeste,Industrial,316467,11518
2004,4,ES,Espírito Santo,Sudeste,Outros,73724,122816
2004,4,ES,Espírito Santo,Sudeste,Residencial,109482,816400
2004,4,ES,Espírito Santo,Sudeste,Total,583307,
2004,5,ES,Espírito Santo,Sudeste,Cativo,449853,
2004,5,ES,Espírito Santo,Sudeste,Comercial,82243,91544
2004,5,ES,Espírito Santo,Sudeste,Industrial,323523,11459
2004,5,ES,Espírito Santo,Sudeste,Outros,74701,123026
2004,5,ES,Espírito Santo,Sudeste,Residencial,105932,815215
2004,5,ES,Espírito Santo,Sudeste,Total,586400,
2004,6,ES,Espírito Santo,Sudeste,Cativo,448891,
2004,6,ES,Espírito Santo,Sudeste,Comercial,75630,91651
2004,6,ES,Espírito Santo,Sudeste,Industrial,320369,11411
2004,6,ES,Espírito Santo,Sudeste,Outros,77673,123397
2004,6,ES,Espírito Santo,Sudeste,Residencial,97920,816526
2004,6,ES,Espírito Santo,Sudeste,Total,571593,
2004,7,ES,Espírito Santo,Sudeste,Cativo,448522,
2004,7,ES,Espírito Santo,Sudeste,Comercial,75145,91500
2004,7,ES,Espírito Santo,Sudeste,Industrial,339596,11394
2004,7,ES,Espírito Santo,Sudeste,Outros,75447,123671
2004,7,ES,Espírito Santo,Sudeste,Residencial,95661,816787
2004,7,ES,Espírito Santo,Sudeste,Total,585851,
2004,8,ES,Espírito Santo,Sudeste,Cativo,449021,
2004,8,ES,Espírito Santo,Sudeste,Comercial,75328,91601
2004,8,ES,Espírito Santo,Sudeste,Industrial,344799,11407
2004,8,ES,Espírito Santo,Sudeste,Outros,74052,124097
2004,8,ES,Espírito Santo,Sudeste,Residencial,95209,818525
2004,8,ES,Espírito Santo,Sudeste,Total,589390,
2004,9,ES,Espírito Santo,Sudeste,Cativo,465981,
2004,9,ES,Espírito Santo,Sudeste,Comercial,78583,91697
2004,9,ES,Espírito Santo,Sudeste,Industrial,330463,11411
2004,9,ES,Espírito Santo,Sudeste,Outros,87645,124702
2004,9,ES,Espírito Santo,Sudeste,Residencial,101358,817388
2004,9,ES,Espírito Santo,Sudeste,Total,598050,
2004,10,ES,Espírito Santo,Sudeste,Cativo,484343,
2004,10,ES,Espírito Santo,Sudeste,Comercial,81686,91650
2004,10,ES,Espírito Santo,Sudeste,Industrial,334354,11431
2004,10,ES,Espírito Santo,Sudeste,Outros,88949,125280
2004,10,ES,Espírito Santo,Sudeste,Residencial,104701,817266
2004,10,ES,Espírito Santo,Sudeste,Total,609691,
2004,11,ES,Espírito Santo,Sudeste,Cativo,480238,
2004,11,ES,Espírito Santo,Sudeste,Comercial,82689,91604
2004,11,ES,Espírito Santo,Sudeste,Industrial,330190,11450
2004,11,ES,Espírito Santo,Sudeste,Outros,84942,125659
2004,11,ES,Espírito Santo,Sudeste,Residencial,107156,817537
2004,11,ES,Espírito Santo,Sudeste,Total,604979,
2004,12,ES,Espírito Santo,Sudeste,Cativo,477636,
2004,12,ES,Espírito Santo,Sudeste,Comercial,86496,91791
2004,12,ES,Espírito Santo,Sudeste,Industrial,341430,11448
2004,12,ES,Espírito Santo,Sudeste,Outros,81349,126262
2004,12,ES,Espírito Santo,Sudeste,Residencial,105104,819940
2004,12,ES,Espírito Santo,Sudeste,Total,614381,
2005,1,ES,Espírito Santo,Sudeste,Cativo,469267,
2005,1,ES,Espírito Santo,Sudeste,Comercial,90579,91973
2005,1,ES,Espírito Santo,Sudeste,Industrial,335750,11435
2005,1,ES,Espírito Santo,Sudeste,Outros,79682,126708
2005,1,ES,Espírito Santo,Sudeste,Residencial,125183,823201
2005,1,ES,Espírito Santo,Sudeste,Total,631196,
2005,2,ES,Espírito Santo,Sudeste,Cativo,446311,
2005,2,ES,Espírito Santo,Sudeste,Comercial,85165,92129
2005,2,ES,Espírito Santo,Sudeste,Industrial,321243,11454
2005,2,ES,Espírito Santo,Sudeste,Outros,76487,126995
2005,2,ES,Espírito Santo,Sudeste,Residencial,116100,826856
2005,2,ES,Espírito Santo,Sudeste,Total,598997,
2005,3,ES,Espírito Santo,Sudeste,Cativo,467911,
2005,3,ES,Espírito Santo,Sudeste,Comercial,91927,92201
2005,3,ES,Espírito Santo,Sudeste,Industrial,349609,11470
2005,3,ES,Espírito Santo,Sudeste,Outros,79138,127633
2005,3,ES,Espírito Santo,Sudeste,Residencial,117600,827812
2005,3,ES,Espírito Santo,Sudeste,Total,638275,
2005,4,ES,Espírito Santo,Sudeste,Cativo,477333,
2005,4,ES,Espírito Santo,Sudeste,Comercial,94213,92525
2005,4,ES,Espírito Santo,Sudeste,Industrial,335586,11487
2005,4,ES,Espírito Santo,Sudeste,Outros,80125,128216
2005,4,ES,Espírito Santo,Sudeste,Residencial,125022,829488
2005,4,ES,Espírito Santo,Sudeste,Total,634949,
2005,5,ES,Espírito Santo,Sudeste,Cativo,455332,
2005,5,ES,Espírito Santo,Sudeste,Comercial,86930,92735
2005,5,ES,Espírito Santo,Sudeste,Industrial,355937,11473
2005,5,ES,Espírito Santo,Sudeste,Outros,78422,128944
2005,5,ES,Espírito Santo,Sudeste,Residencial,108386,831909
2005,5,ES,Espírito Santo,Sudeste,Total,629676,
2005,6,ES,Espírito Santo,Sudeste,Cativo,453189,
2005,6,ES,Espírito Santo,Sudeste,Comercial,84455,92939
2005,6,ES,Espírito Santo,Sudeste,Industrial,354332,11483
2005,6,ES,Espírito Santo,Sudeste,Outros,80259,130039
2005,6,ES,Espírito Santo,Sudeste,Residencial,109616,834474
2005,6,ES,Espírito Santo,Sudeste,Total,628663,
2005,7,ES,Espírito Santo,Sudeste,Cativo,456730,
2005,7,ES,Espírito Santo,Sudeste,Comercial,84417,93152
2005,7,ES,Espírito Santo,Sudeste,Industrial,349450,11480
2005,7,ES,Espírito Santo,Sudeste,Outros,78814,131076
2005,7,ES,Espírito Santo,Sudeste,Residencial,110274,837022
2005,7,ES,Espírito Santo,Sudeste,Total,622957,
2005,8,ES,Espírito Santo,Sudeste,Cativo,458602,
2005,8,ES,Espírito Santo,Sudeste,Comercial,83494,93392
