site_id,papel,pareado_com,ano,ano_relativo_ao_inicio_obra,fase,classe,percentual
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2019,0,durante,solo_exposto_obras,0.45510000000000006
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2019,0,durante,vegetacao_densa,13.1668
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2019,0,durante,vegetacao_rala,64.1031
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2020,1,durante,agua,1.0863
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2020,1,durante,construida_urbana,20.0311
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2020,1,durante,solo_exposto_obras,0.40850000000000003
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2020,1,durante,vegetacao_densa,14.510000000000002
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2020,1,durante,vegetacao_rala,63.964200000000005
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2021,2,pos,agua,0.9261999999999999
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2021,2,pos,construida_urbana,25.358900000000002
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2021,2,pos,solo_exposto_obras,0.6142
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2021,2,pos,vegetacao_densa,4.7099
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2021,2,pos,vegetacao_rala,68.3909
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2022,3,pos,agua,1.0078
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2022,3,pos,construida_urbana,25.076900000000002
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2022,3,pos,solo_exposto_obras,0.5747
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2022,3,pos,vegetacao_densa,11.162600000000001
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2022,3,pos,vegetacao_rala,62.178
ctrl-clickip-manaus-p01,controle,clickip-manaus,2020,-3,pre,agua,4.1732
ctrl-clickip-manaus-p01,controle,clickip-manaus,2020,-3,pre,construida_urbana,0.6956
ctrl-clickip-manaus-p01,controle,clickip-manaus,2020,-3,pre,solo_exposto_obras,0.7636000000000001
ctrl-clickip-manaus-p01,controle,clickip-manaus,2020,-3,pre,vegetacao_densa,67.6382
ctrl-clickip-manaus-p01,controle,clickip-manaus,2020,-3,pre,vegetacao_rala,26.7294
ctrl-clickip-manaus-p01,controle,clickip-manaus,2021,-2,pre,agua,4.6758
ctrl-clickip-manaus-p01,controle,clickip-manaus,2021,-2,pre,construida_urbana,0.7000000000000001
ctrl-clickip-manaus-p01,controle,clickip-manaus,2021,-2,pre,solo_exposto_obras,0.7202
ctrl-clickip-manaus-p01,controle,clickip-manaus,2021,-2,pre,vegetacao_densa,66.84870000000001
ctrl-clickip-manaus-p01,controle,clickip-manaus,2021,-2,pre,vegetacao_rala,27.0553
ctrl-clickip-manaus-p01,controle,clickip-manaus,2022,-1,pre,agua,4.1895
ctrl-clickip-manaus-p01,controle,clickip-manaus,2022,-1,pre,construida_urbana,0.9058
ctrl-clickip-manaus-p01,controle,clickip-manaus,2022,-1,pre,solo_exposto_obras,0.9403
ctrl-clickip-manaus-p01,controle,clickip-manaus,2022,-1,pre,vegetacao_densa,66.8783
ctrl-clickip-manaus-p01,controle,clickip-manaus,2022,-1,pre,vegetacao_rala,27.086
ctrl-clickip-manaus-p01,controle,clickip-manaus,2023,0,durante,agua,3.9485
ctrl-clickip-manaus-p01,controle,clickip-manaus,2023,0,durante,construida_urbana,0.972
ctrl-clickip-manaus-p01,controle,clickip-manaus,2023,0,durante,solo_exposto_obras,0.8257000000000001
ctrl-clickip-manaus-p01,controle,clickip-manaus,2023,0,durante,vegetacao_densa,66.03229999999999
ctrl-clickip-manaus-p01,controle,clickip-manaus,2023,0,durante,vegetacao_rala,28.2215
ctrl-clickip-manaus-p01,controle,clickip-manaus,2024,1,durante,agua,3.5703
ctrl-clickip-manaus-p01,controle,clickip-manaus,2024,1,durante,construida_urbana,1.1407
ctrl-clickip-manaus-p01,controle,clickip-manaus,2024,1,durante,solo_exposto_obras,1.0771
ctrl-clickip-manaus-p01,controle,clickip-manaus,2024,1,durante,vegetacao_densa,65.76419999999999
ctrl-clickip-manaus-p01,controle,clickip-manaus,2024,1,durante,vegetacao_rala,28.447699999999998
ctrl-clickip-manaus-p01,controle,clickip-manaus,2025,2,pos,agua,4.4107
ctrl-clickip-manaus-p01,controle,clickip-manaus,2025,2,pos,construida_urbana,0.9299999999999999
ctrl-clickip-manaus-p01,controle,clickip-manaus,2025,2,pos,solo_exposto_obras,0.6930999999999999
ctrl-clickip-manaus-p01,controle,clickip-manaus,2025,2,pos,vegetacao_densa,71.35040000000001
ctrl-clickip-manaus-p01,controle,clickip-manaus,2025,2,pos,vegetacao_rala,22.6157
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2017,-3,pre,agua,0.1587
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2017,-3,pre,construida_urbana,12.239700000000001
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2017,-3,pre,solo_exposto_obras,0.6759000000000001
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2017,-3,pre,vegetacao_densa,53.90279999999999
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2017,-3,pre,vegetacao_rala,33.0229
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2018,-2,pre,agua,0.1619
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2018,-2,pre,construida_urbana,11.8368
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2018,-2,pre,solo_exposto_obras,0.7832
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2018,-2,pre,vegetacao_densa,54.596199999999996
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2018,-2,pre,vegetacao_rala,32.6219
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2019,-1,pre,agua,0.1847
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2019,-1,pre,construida_urbana,11.5557
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2019,-1,pre,solo_exposto_obras,0.7512
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2019,-1,pre,vegetacao_densa,59.1323
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2019,-1,pre,vegetacao_rala,28.376099999999997
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2020,0,durante,agua,0.2425
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2020,0,durante,construida_urbana,11.8891
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2020,0,durante,solo_exposto_obras,0.7401
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2020,0,durante,vegetacao_densa,59.383399999999995
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2020,0,durante,vegetacao_rala,27.744799999999998
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2021,1,durante,agua,0.1805
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2021,1,durante,construida_urbana,14.4972
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2021,1,durante,solo_exposto_obras,0.9553
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2021,1,durante,vegetacao_densa,50.390100000000004
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2021,1,durante,vegetacao_rala,33.976800000000004
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2022,2,pos,agua,0.2409
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2022,2,pos,construida_urbana,14.496
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2022,2,pos,solo_exposto_obras,0.6471
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2022,2,pos,vegetacao_densa,54.4459
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2022,2,pos,vegetacao_rala,30.1702
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2023,3,pos,agua,0.22799999999999998
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2023,3,pos,construida_urbana,14.126800000000001
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2023,3,pos,solo_exposto_obras,0.8742
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2023,3,pos,vegetacao_densa,57.051300000000005
ctrl-equinix-santana-parnaiba-p01,controle,equinix-santana-parnaiba,2023,3,pos,vegetacao_rala,27.7196
ctrl-everest-goiania-p01,controle,everest-goiania,2018,-3,pre,agua,0.23609999999999998
ctrl-everest-goiania-p01,controle,everest-goiania,2018,-3,pre,construida_urbana,26.395200000000003
ctrl-everest-goiania-p01,controle,everest-goiania,2018,-3,pre,solo_exposto_obras,1.1593
ctrl-everest-goiania-p01,controle,everest-goiania,2018,-3,pre,vegetacao_densa,12.593499999999999
ctrl-everest-goiania-p01,controle,everest-goiania,2018,-3,pre,vegetacao_rala,59.616
ctrl-everest-goiania-p01,controle,everest-goiania,2019,-2,pre,agua,0.2646
ctrl-everest-goiania-p01,controle,everest-goiania,2019,-2,pre,construida_urbana,32.254
ctrl-everest-goiania-p01,controle,everest-goiania,2019,-2,pre,solo_exposto_obras,1.17
ctrl-everest-goiania-p01,controle,everest-goiania,2019,-2,pre,vegetacao_densa,10.8505
ctrl-everest-goiania-p01,controle,everest-goiania,2019,-2,pre,vegetacao_rala,55.4609
ctrl-everest-goiania-p01,controle,everest-goiania,2020,-1,pre,agua,0.23609999999999998
ctrl-everest-goiania-p01,controle,everest-goiania,2020,-1,pre,construida_urbana,28.5756
ctrl-everest-goiania-p01,controle,everest-goiania,2020,-1,pre,solo_exposto_obras,1.1272
ctrl-everest-goiania-p01,controle,everest-goiania,2020,-1,pre,vegetacao_densa,13.849
ctrl-everest-goiania-p01,controle,everest-goiania,2020,-1,pre,vegetacao_rala,56.2121
ctrl-everest-goiania-p01,controle,everest-goiania,2021,0,durante,agua,0.22100000000000003
ctrl-everest-goiania-p01,controle,everest-goiania,2021,0,durante,construida_urbana,31.1357
ctrl-everest-goiania-p01,controle,everest-goiania,2021,0,durante,solo_exposto_obras,1.3295
ctrl-everest-goiania-p01,controle,everest-goiania,2021,0,durante,vegetacao_densa,10.8256
ctrl-everest-goiania-p01,controle,everest-goiania,2021,0,durante,vegetacao_rala,56.4883
ctrl-everest-goiania-p01,controle,everest-goiania,2022,1,durante,agua,0.23170000000000002
ctrl-everest-goiania-p01,controle,everest-goiania,2022,1,durante,construida_urbana,33.968399999999995
ctrl-everest-goiania-p01,controle,everest-goiania,2022,1,durante,solo_exposto_obras,1.6484999999999999
ctrl-everest-goiania-p01,controle,everest-goiania,2022,1,durante,vegetacao_densa,8.5337
ctrl-everest-goiania-p01,controle,everest-goiania,2022,1,durante,vegetacao_rala,55.617700000000006
ctrl-everest-goiania-p01,controle,everest-goiania,2023,2,durante,agua,0.2557
ctrl-everest-goiania-p01,controle,everest-goiania,2023,2,durante,construida_urbana,27.328999999999997
ctrl-everest-goiania-p01,controle,everest-goiania,2023,2,durante,solo_exposto_obras,0.7938999999999999
ctrl-everest-goiania-p01,controle,everest-goiania,2023,2,durante,vegetacao_densa,11.808399999999999
ctrl-everest-goiania-p01,controle,everest-goiania,2023,2,durante,vegetacao_rala,59.8129
ctrl-everest-goiania-p01,controle,everest-goiania,2024,3,pos,agua,0.23609999999999998
ctrl-everest-goiania-p01,controle,everest-goiania,2024,3,pos,construida_urbana,37.135200000000005
ctrl-everest-goiania-p01,controle,everest-goiania,2024,3,pos,solo_exposto_obras,1.6119
ctrl-everest-goiania-p01,controle,everest-goiania,2024,3,pos,vegetacao_densa,9.726899999999999
ctrl-everest-goiania-p01,controle,everest-goiania,2024,3,pos,vegetacao_rala,51.2898
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2014,-3,pre,agua,32.3901
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2014,-3,pre,construida_urbana,9.2651
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2014,-3,pre,solo_exposto_obras,0.3132
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2014,-3,pre,vegetacao_densa,21.498900000000003
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2014,-3,pre,vegetacao_rala,36.5327
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2015,-2,pre,agua,32.4529
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2015,-2,pre,construida_urbana,13.186200000000001
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2015,-2,pre,solo_exposto_obras,0.6608
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2015,-2,pre,vegetacao_densa,16.1139
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2015,-2,pre,vegetacao_rala,37.5862
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2016,-1,pre,agua,32.7387
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2016,-1,pre,construida_urbana,12.2528
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2016,-1,pre,solo_exposto_obras,0.696
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2016,-1,pre,vegetacao_densa,16.1346
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2016,-1,pre,vegetacao_rala,38.1778
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2017,0,durante,agua,31.6549
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2017,0,durante,construida_urbana,10.6649
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2017,0,durante,solo_exposto_obras,0.4752
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2017,0,durante,vegetacao_densa,20.4182
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2017,0,durante,vegetacao_rala,36.7868
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2018,1,pos,agua,32.15
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2018,1,pos,construida_urbana,13.032499999999999
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2018,1,pos,solo_exposto_obras,0.5917
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2018,1,pos,vegetacao_densa,15.5972
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2018,1,pos,vegetacao_rala,38.6286
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2019,2,pos,agua,32.1882
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2019,2,pos,construida_urbana,13.5827
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2019,2,pos,solo_exposto_obras,0.7369
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2019,2,pos,vegetacao_densa,16.1783
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2019,2,pos,vegetacao_rala,37.3138
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2020,3,pos,agua,33.339800000000004
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2020,3,pos,construida_urbana,12.7103
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2020,3,pos,solo_exposto_obras,0.5087
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2020,3,pos,vegetacao_densa,14.8751
ctrl-hostdime-joao-pessoa-p01,controle,hostdime-joao-pessoa,2020,3,pos,vegetacao_rala,38.5662
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2019,-3,pre,agua,0.1771
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2019,-3,pre,construida_urbana,39.0788
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2019,-3,pre,solo_exposto_obras,6.6175
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2019,-3,pre,vegetacao_densa,23.5903
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2019,-3,pre,vegetacao_rala,30.5362
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2020,-2,pre,agua,0.1965
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2020,-2,pre,construida_urbana,41.4067
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2020,-2,pre,solo_exposto_obras,6.2937
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2020,-2,pre,vegetacao_densa,21.3729
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2020,-2,pre,vegetacao_rala,30.730200000000004
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2021,-1,pre,agua,0.0973
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2021,-1,pre,construida_urbana,40.5036
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2021,-1,pre,solo_exposto_obras,6.212
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2021,-1,pre,vegetacao_densa,19.666800000000002
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2021,-1,pre,vegetacao_rala,33.5203
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2022,0,durante,agua,0.1727
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2022,0,durante,construida_urbana,38.7559
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2022,0,durante,solo_exposto_obras,4.7389
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2022,0,durante,vegetacao_densa,27.6322
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2022,0,durante,vegetacao_rala,28.700300000000002
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2023,1,durante,agua,0.241
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2023,1,durante,construida_urbana,42.064099999999996
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2023,1,durante,solo_exposto_obras,5.7304
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2023,1,durante,vegetacao_densa,24.6247
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2023,1,durante,vegetacao_rala,27.339799999999997
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2024,2,pos,agua,0.0796
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2024,2,pos,construida_urbana,43.8005
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2024,2,pos,solo_exposto_obras,4.5735
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2024,2,pos,vegetacao_densa,20.028000000000002
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2024,2,pos,vegetacao_rala,31.518400000000003
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2025,3,pos,agua,0.1087
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2025,3,pos,construida_urbana,39.0195
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2025,3,pos,solo_exposto_obras,5.1235
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2025,3,pos,vegetacao_densa,25.291200000000003
ctrl-scala-sgigsm01-p01,controle,scala-sgigsm01,2025,3,pos,vegetacao_rala,30.457099999999997
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2020,-3,pre,agua,3.479
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2020,-3,pre,construida_urbana,30.920599999999997
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2020,-3,pre,solo_exposto_obras,14.2329
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2020,-3,pre,vegetacao_densa,27.972599999999996
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2020,-3,pre,vegetacao_rala,23.3949
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2021,-2,pre,agua,2.8007
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2021,-2,pre,construida_urbana,34.111599999999996
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2021,-2,pre,solo_exposto_obras,12.109399999999999
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2021,-2,pre,vegetacao_densa,28.1323
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2021,-2,pre,vegetacao_rala,22.846
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2022,-1,pre,agua,3.3125
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2022,-1,pre,construida_urbana,33.7048
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2022,-1,pre,solo_exposto_obras,11.4789
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2022,-1,pre,vegetacao_densa,31.2564
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2022,-1,pre,vegetacao_rala,20.247200000000003
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2023,0,durante,agua,3.1361
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2023,0,durante,construida_urbana,33.7025
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2023,0,durante,solo_exposto_obras,11.649099999999999
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2023,0,durante,vegetacao_densa,30.2016
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2023,0,durante,vegetacao_rala,21.3108
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2024,1,pos,agua,4.5367999999999995
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2024,1,pos,construida_urbana,36.5413
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2024,1,pos,solo_exposto_obras,8.9962
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2024,1,pos,vegetacao_densa,28.823
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2024,1,pos,vegetacao_rala,21.1027
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2025,2,pos,agua,4.8537
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2025,2,pos,construida_urbana,32.8715
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2025,2,pos,solo_exposto_obras,12.6494
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2025,2,pos,vegetacao_densa,29.9988
ctrl-scala-spoapa01-p01,controle,scala-spoapa01,2025,2,pos,vegetacao_rala,19.6267
ctrl-scala-tambore-p01,controle,scala-tambore,2018,-3,pre,agua,3.3174
ctrl-scala-tambore-p01,controle,scala-tambore,2018,-3,pre,construida_urbana,8.8688
ctrl-scala-tambore-p01,controle,scala-tambore,2018,-3,pre,solo_exposto_obras,0.8492
ctrl-scala-tambore-p01,controle,scala-tambore,2018,-3,pre,vegetacao_densa,44.6852
ctrl-scala-tambore-p01,controle,scala-tambore,2018,-3,pre,vegetacao_rala,42.2793
ctrl-scala-tambore-p01,controle,scala-tambore,2019,-2,pre,agua,3.7781000000000002
ctrl-scala-tambore-p01,controle,scala-tambore,2019,-2,pre,construida_urbana,6.5333000000000006
ctrl-scala-tambore-p01,controle,scala-tambore,2019,-2,pre,solo_exposto_obras,0.45890000000000003
ctrl-scala-tambore-p01,controle,scala-tambore,2019,-2,pre,vegetacao_densa,54.107400000000005
ctrl-scala-tambore-p01,controle,scala-tambore,2019,-2,pre,vegetacao_rala,35.1223
ctrl-scala-tambore-p01,controle,scala-tambore,2020,-1,pre,agua,3.7035
ctrl-scala-tambore-p01,controle,scala-tambore,2020,-1,pre,construida_urbana,7.0702
ctrl-scala-tambore-p01,controle,scala-tambore,2020,-1,pre,solo_exposto_obras,0.5543
ctrl-scala-tambore-p01,controle,scala-tambore,2020,-1,pre,vegetacao_densa,50.065099999999994
ctrl-scala-tambore-p01,controle,scala-tambore,2020,-1,pre,vegetacao_rala,38.607
ctrl-scala-tambore-p01,controle,scala-tambore,2021,0,durante,agua,3.0103
ctrl-scala-tambore-p01,controle,scala-tambore,2021,0,durante,construida_urbana,9.0014
ctrl-scala-tambore-p01,controle,scala-tambore,2021,0,durante,solo_exposto_obras,0.6709999999999999
ctrl-scala-tambore-p01,controle,scala-tambore,2021,0,durante,vegetacao_densa,44.596999999999994
ctrl-scala-tambore-p01,controle,scala-tambore,2021,0,durante,vegetacao_rala,42.7203
ctrl-scala-tambore-p01,controle,scala-tambore,2022,1,durante,agua,3.013
ctrl-scala-tambore-p01,controle,scala-tambore,2022,1,durante,construida_urbana,8.5153
ctrl-scala-tambore-p01,controle,scala-tambore,2022,1,durante,solo_exposto_obras,0.5459
ctrl-scala-tambore-p01,controle,scala-tambore,2022,1,durante,vegetacao_densa,42.8538
ctrl-scala-tambore-p01,controle,scala-tambore,2022,1,durante,vegetacao_rala,45.0721
ctrl-scala-tambore-p01,controle,scala-tambore,2023,2,durante,agua,4.2176
ctrl-scala-tambore-p01,controle,scala-tambore,2023,2,durante,construida_urbana,7.029100000000001
ctrl-scala-tambore-p01,controle,scala-tambore,2023,2,durante,solo_exposto_obras,0.5471
ctrl-scala-tambore-p01,controle,scala-tambore,2023,2,durante,vegetacao_densa,51.2248
ctrl-scala-tambore-p01,controle,scala-tambore,2023,2,durante,vegetacao_rala,36.9813
ctrl-scala-tambore-p01,controle,scala-tambore,2024,3,pos,agua,4.401999999999999
ctrl-scala-tambore-p01,controle,scala-tambore,2024,3,pos,construida_urbana,7.9887
ctrl-scala-tambore-p01,controle,scala-tambore,2024,3,pos,solo_exposto_obras,0.4821
ctrl-scala-tambore-p01,controle,scala-tambore,2024,3,pos,vegetacao_densa,48.4945
ctrl-scala-tambore-p01,controle,scala-tambore,2024,3,pos,vegetacao_rala,38.6327
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2017,-3,pre,agua,1.094
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2017,-3,pre,construida_urbana,39.9356
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2017,-3,pre,solo_exposto_obras,0.6775
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2017,-3,pre,vegetacao_densa,33.5219
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2017,-3,pre,vegetacao_rala,24.771
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2018,-2,pre,agua,1.0637
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2018,-2,pre,construida_urbana,39.7746
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2018,-2,pre,solo_exposto_obras,0.9117
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2018,-2,pre,vegetacao_densa,32.5569
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2018,-2,pre,vegetacao_rala,25.6932
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2019,-1,pre,agua,1.1493
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2019,-1,pre,construida_urbana,37.6682
equinix-santana-parnaiba,tratamento,equinix-santana-parnaiba,2019,-1,pre,solo_exposto_obras,0.7195
