site_id,ano,lst_celsius
everest-goiania,2016,27.47
everest-goiania,2016,35.685
everest-goiania,2016,38.352
everest-goiania,2016,35.319
everest-goiania,2016,39.656
everest-goiania,2016,37.044
everest-goiania,2016,36.713
everest-goiania,2016,36.854
everest-goiania,2016,35.443
everest-goiania,2016,37.185
everest-goiania,2016,35.953
everest-goiania,2016,35.689
everest-goiania,2016,34.756
everest-goiania,2016,33.927
everest-goiania,2016,31.933
everest-goiania,2016,31.419
everest-goiania,2016,30.324
everest-goiania,2016,29.585
everest-goiania,2016,30.917
everest-goiania,2016,28.888
everest-goiania,2016,31.007
everest-goiania,2016,32.977
everest-goiania,2016,32.054
everest-goiania,2016,34.072
everest-goiania,2016,34.703
everest-goiania,2016,35.046
everest-goiania,2016,34.826
everest-goiania,2016,38.101
everest-goiania,2016,37.724
everest-goiania,2016,39.48
everest-goiania,2016,38.277
everest-goiania,2016,40.899
everest-goiania,2016,38.838
everest-goiania,2016,40.229
everest-goiania,2016,39.945
everest-goiania,2016,34.197
everest-goiania,2016,37.695
everest-goiania,2016,38.157
everest-goiania,2016,39.588
everest-goiania,2016,37.183
everest-goiania,2016,33.358
everest-goiania,2016,38.778
everest-goiania,2016,37.331
everest-goiania,2017,38.388
everest-goiania,2017,35.932
everest-goiania,2017,35.51
everest-goiania,2017,38.995
everest-goiania,2017,36.788
everest-goiania,2017,38.14
everest-goiania,2017,35.171
everest-goiania,2017,35.637
everest-goiania,2017,38.144
everest-goiania,2017,36.342
everest-goiania,2017,34.939
everest-goiania,2017,33.989
everest-goiania,2017,35.44
everest-goiania,2017,35.236
everest-goiania,2017,32.245
everest-goiania,2017,32.521
everest-goiania,2017,33.781
everest-goiania,2017,31.728
everest-goiania,2017,31.069
everest-goiania,2017,31.847
everest-goiania,2017,30.423
everest-goiania,2017,29.003
everest-goiania,2017,29.396
everest-goiania,2017,28.114
everest-goiania,2017,29.221
everest-goiania,2017,29.952
everest-goiania,2017,30.561
everest-goiania,2017,34.308
everest-goiania,2017,36.68
everest-goiania,2017,38.237
everest-goiania,2017,38.056
everest-goiania,2017,38.417
everest-goiania,2017,40.708
everest-goiania,2017,39.447
everest-goiania,2017,37.982
everest-goiania,2017,44.093
everest-goiania,2017,43.284
everest-goiania,2017,42.155
everest-goiania,2017,37.237
everest-goiania,2017,39.795
everest-goiania,2017,39.515
everest-goiania,2017,35.372
everest-goiania,2017,34.148
everest-goiania,2017,33.9
everest-goiania,2017,36.622
everest-goiania,2018,36.616
everest-goiania,2018,36.326
everest-goiania,2018,38.282
everest-goiania,2018,33.562
everest-goiania,2018,37.185
everest-goiania,2018,37.117
everest-goiania,2018,36.518
everest-goiania,2018,37.03
everest-goiania,2018,33.894
everest-goiania,2018,35.699
everest-goiania,2018,32.998
everest-goiania,2018,31.401
everest-goiania,2018,34.748
everest-goiania,2018,33.534
everest-goiania,2018,32.882
everest-goiania,2018,33.039
everest-goiania,2018,28.748
everest-goiania,2018,30.743
everest-goiania,2018,29.635
everest-goiania,2018,32.304
everest-goiania,2018,30.097
everest-goiania,2018,31.76
everest-goiania,2018,31.059
everest-goiania,2018,31.244
everest-goiania,2018,31.59
everest-goiania,2018,34.827
everest-goiania,2018,30.851
everest-goiania,2018,34.793
everest-goiania,2018,35.617
everest-goiania,2018,36.439
everest-goiania,2018,39.859
everest-goiania,2018,37.452
everest-goiania,2018,38.996
everest-goiania,2018,39.557
everest-goiania,2018,38.861
everest-goiania,2018,37.374
everest-goiania,2018,37.407
everest-goiania,2018,29.703
everest-goiania,2018,32.422
everest-goiania,2018,33.035
everest-goiania,2018,34.747
everest-goiania,2018,33.245
everest-goiania,2018,37.367
everest-goiania,2018,39.454
everest-goiania,2018,37.897
everest-goiania,2019,36.268
everest-goiania,2019,35.406
everest-goiania,2019,38.37
everest-goiania,2019,39.965
everest-goiania,2019,40.694
everest-goiania,2019,36.564
everest-goiania,2019,35.641
everest-goiania,2019,37.604
everest-goiania,2019,36.808
everest-goiania,2019,32.183
everest-goiania,2019,36.611
everest-goiania,2019,33.443
everest-goiania,2019,34.581
everest-goiania,2019,33.204
everest-goiania,2019,34.547
everest-goiania,2019,33.114
everest-goiania,2019,31.234
everest-goiania,2019,32.346
everest-goiania,2019,30.699
everest-goiania,2019,30.208
everest-goiania,2019,30.849
everest-goiania,2019,31.449
everest-goiania,2019,28.73
everest-goiania,2019,31.152
everest-goiania,2019,31.339
everest-goiania,2019,32.635
everest-goiania,2019,33.766
everest-goiania,2019,34.324
everest-goiania,2019,35.529
everest-goiania,2019,40.716
everest-goiania,2019,40.578
everest-goiania,2019,40.946
everest-goiania,2019,40.592
everest-goiania,2019,39.249
everest-goiania,2019,41.261
everest-goiania,2019,43.515
everest-goiania,2019,39.192
everest-goiania,2019,40.898
everest-goiania,2019,42.62
everest-goiania,2019,38.587
everest-goiania,2019,37.388
everest-goiania,2019,36.726
everest-goiania,2019,37.9
everest-goiania,2019,38.498
everest-goiania,2019,39.083
everest-goiania,2020,37.984
everest-goiania,2020,36.413
everest-goiania,2020,33.632
everest-goiania,2020,37.628
everest-goiania,2020,36.184
everest-goiania,2020,26.545
everest-goiania,2020,34.036
everest-goiania,2020,34.291
everest-goiania,2020,35.991
everest-goiania,2020,35.907
everest-goiania,2020,34.805
everest-goiania,2020,31.219
everest-goiania,2020,33.87
everest-goiania,2020,31.275
everest-goiania,2020,30.773
everest-goiania,2020,29.205
everest-goiania,2020,31.948
everest-goiania,2020,30.947
everest-goiania,2020,30.19
everest-goiania,2020,30.18
everest-goiania,2020,31.754
everest-goiania,2020,32.427
everest-goiania,2020,31.585
everest-goiania,2020,31.572
everest-goiania,2020,31.878
everest-goiania,2020,36.99
everest-goiania,2020,35.234
everest-goiania,2020,38.592
everest-goiania,2020,41.041
everest-goiania,2020,40.592
everest-goiania,2020,43.393
everest-goiania,2020,45.13
everest-goiania,2020,42.274
everest-goiania,2020,38.739
everest-goiania,2020,37.486
everest-goiania,2020,40.749
everest-goiania,2020,41.005
everest-goiania,2020,33.289
everest-goiania,2020,38.395
everest-goiania,2020,39.225
everest-goiania,2020,37.723
everest-goiania,2020,35.344
everest-goiania,2020,35.936
everest-goiania,2021,38.388
everest-goiania,2021,38.873
everest-goiania,2021,37.461
everest-goiania,2021,36.054
everest-goiania,2021,34.6
everest-goiania,2021,33.608
everest-goiania,2021,36.633
everest-goiania,2021,34.233
everest-goiania,2021,33.98
everest-goiania,2021,33.519
everest-goiania,2021,35.904
everest-goiania,2021,35.83
everest-goiania,2021,33.399
everest-goiania,2021,34.939
everest-goiania,2021,33.254
everest-goiania,2021,32.577
everest-goiania,2021,32.352
everest-goiania,2021,32.921
everest-goiania,2021,32.792
everest-goiania,2021,31.02
everest-goiania,2021,30.678
everest-goiania,2021,30.835
everest-goiania,2021,29.21
everest-goiania,2021,30.01
everest-goiania,2021,31.828
everest-goiania,2021,31.474
everest-goiania,2021,30.143
everest-goiania,2021,33.784
everest-goiania,2021,35.837
everest-goiania,2021,37.793
everest-goiania,2021,35.887
everest-goiania,2021,38.79
everest-goiania,2021,40.047
everest-goiania,2021,38.369
everest-goiania,2021,40.362
everest-goiania,2021,37.846
everest-goiania,2021,39.635
everest-goiania,2021,37.238
everest-goiania,2021,37.903
everest-goiania,2021,39.588
everest-goiania,2021,32.115
everest-goiania,2021,31.828
everest-goiania,2021,38.767
everest-goiania,2022,36.59
everest-goiania,2022,36.923
everest-goiania,2022,31.953
everest-goiania,2022,39.227
everest-goiania,2022,34.268
everest-goiania,2022,35.428
everest-goiania,2022,35.564
everest-goiania,2022,35.117
everest-goiania,2022,34.062
everest-goiania,2022,34.96
everest-goiania,2022,35.21
everest-goiania,2022,34.512
everest-goiania,2022,33.931
everest-goiania,2022,34.701
everest-goiania,2022,32.38
everest-goiania,2022,31.63
everest-goiania,2022,29.119
everest-goiania,2022,31.721
everest-goiania,2022,30.817
everest-goiania,2022,29.888
everest-goiania,2022,30.001
everest-goiania,2022,30.208
everest-goiania,2022,29.662
everest-goiania,2022,31.289
everest-goiania,2022,31.316
everest-goiania,2022,33.351
everest-goiania,2022,32.367
everest-goiania,2022,34.04
everest-goiania,2022,34.878
everest-goiania,2022,36.73
everest-goiania,2022,39.135
everest-goiania,2022,38.457
everest-goiania,2022,36.783
everest-goiania,2022,35.319
everest-goiania,2022,37.137
everest-goiania,2022,38.17
everest-goiania,2022,35.348
everest-goiania,2022,40.846
everest-goiania,2022,39.248
everest-goiania,2022,29.352
everest-goiania,2022,29.971
everest-goiania,2022,35.231
everest-goiania,2023,33.921
everest-goiania,2023,35.429
everest-goiania,2023,33.617
everest-goiania,2023,35.912
everest-goiania,2023,36.567
everest-goiania,2023,33.273
everest-goiania,2023,35.775
everest-goiania,2023,26.789
everest-goiania,2023,34.832
everest-goiania,2023,34.719
everest-goiania,2023,34.689
everest-goiania,2023,32.743
everest-goiania,2023,32.397
everest-goiania,2023,32.507
everest-goiania,2023,32.371
everest-goiania,2023,30.131
everest-goiania,2023,29.861
everest-goiania,2023,29.834
everest-goiania,2023,29.919
everest-goiania,2023,29.414
everest-goiania,2023,28.98
everest-goiania,2023,29.011
everest-goiania,2023,29.518
everest-goiania,2023,29.537
everest-goiania,2023,29.768
everest-goiania,2023,32.609
everest-goiania,2023,32.389
everest-goiania,2023,32.892
everest-goiania,2023,32.492
everest-goiania,2023,32.097
everest-goiania,2023,35.792
everest-goiania,2023,37.086
everest-goiania,2023,38.112
everest-goiania,2023,38.75
everest-goiania,2023,36.523
everest-goiania,2023,40.157
everest-goiania,2023,40.548
everest-goiania,2023,37.123
everest-goiania,2023,41.357
everest-goiania,2023,39.744
everest-goiania,2023,40.93
everest-goiania,2023,35.834
everest-goiania,2023,37.425
everest-goiania,2023,35.238
everest-goiania,2023,36.937
everest-goiania,2024,30.105
everest-goiania,2024,35.615
everest-goiania,2024,36.504
everest-goiania,2024,33.372
everest-goiania,2024,34.541
everest-goiania,2024,33.471
everest-goiania,2024,35.533
everest-goiania,2024,33.854
everest-goiania,2024,34.378
everest-goiania,2024,33.162
everest-goiania,2024,32.396
everest-goiania,2024,32.881
everest-goiania,2024,32.049
everest-goiania,2024,33.336
everest-goiania,2024,31.557
everest-goiania,2024,31.154
everest-goiania,2024,29.571
everest-goiania,2024,28.519
everest-goiania,2024,29.059
everest-goiania,2024,28.879
everest-goiania,2024,28.661
everest-goiania,2024,28.828
everest-goiania,2024,28.773
everest-goiania,2024,29.299
everest-goiania,2024,30.252
everest-goiania,2024,30.142
everest-goiania,2024,31.516
everest-goiania,2024,33.345
everest-goiania,2024,35.646
everest-goiania,2024,35.96
everest-goiania,2024,37.511
everest-goiania,2024,38.602
everest-goiania,2024,38.78
everest-goiania,2024,37.176
everest-goiania,2024,34.792
everest-goiania,2024,34.5
everest-goiania,2024,35.293
everest-goiania,2024,30.228
everest-goiania,2024,34.133
everest-goiania,2024,33.292
everest-goiania,2024,35.477
everest-goiania,2024,33.337
everest-goiania,2024,33.434
everest-goiania,2025,34.86
everest-goiania,2025,33.65
everest-goiania,2025,32.871
everest-goiania,2025,32.196
everest-goiania,2025,26.87
everest-goiania,2025,34.078
everest-goiania,2025,30.776
everest-goiania,2025,33.506
everest-goiania,2025,31.677
everest-goiania,2025,31.95
everest-goiania,2025,30.076
everest-goiania,2025,29.815
everest-goiania,2025,31.302
everest-goiania,2025,29.125
everest-goiania,2025,28.635
everest-goiania,2025,28.594
everest-goiania,2025,25.84
everest-goiania,2025,26.676
everest-goiania,2025,25.746
everest-goiania,2025,24.682
everest-goiania,2025,25.473
everest-goiania,2025,26.495
everest-goiania,2025,25.075
everest-goiania,2025,25.184
everest-goiania,2025,27.685
everest-goiania,2025,26.849
everest-goiania,2025,26.259
everest-goiania,2025,28.862
everest-goiania,2025,30.796
everest-goiania,2025,30.92
everest-goiania,2025,33.357
everest-goiania,2025,34.725
everest-goiania,2025,31.632
everest-goiania,2025,34.261
everest-goiania,2025,33.598
everest-goiania,2025,30.77
everest-goiania,2025,34.507
everest-goiania,2025,31.211
everest-goiania,2025,35.875
everest-goiania,2025,33.918
everest-goiania,2025,33.906
everest-goiania,2025,32.559
everest-goiania,2025,31.18
everest-goiania,2025,33.925
odata-hortolandia,2016,35.356
odata-hortolandia,2016,25.334
odata-hortolandia,2016,33.069
odata-hortolandia,2016,33.658
odata-hortolandia,2016,35.214
odata-hortolandia,2016,33.021
odata-hortolandia,2016,31.318
odata-hortolandia,2016,33.76
odata-hortolandia,2016,29.498
odata-hortolandia,2016,32.588
odata-hortolandia,2016,33.513
odata-hortolandia,2016,33.092
odata-hortolandia,2016,33.947
odata-hortolandia,2016,28.283
odata-hortolandia,2016,27.304
odata-hortolandia,2016,24.023
odata-hortolandia,2016,24.327
odata-hortolandia,2016,22.037
odata-hortolandia,2016,22.132
odata-hortolandia,2016,24.148
odata-hortolandia,2016,24.627
odata-hortolandia,2016,25.566
odata-hortolandia,2016,25.238
odata-hortolandia,2016,25.858
odata-hortolandia,2016,27.414
odata-hortolandia,2016,28.029
odata-hortolandia,2016,29.862
odata-hortolandia,2016,29.527
odata-hortolandia,2016,30.647
odata-hortolandia,2016,31.029
odata-hortolandia,2016,32.784
odata-hortolandia,2016,33.483
odata-hortolandia,2016,33.376
odata-hortolandia,2016,33.076
odata-hortolandia,2016,37.438
odata-hortolandia,2016,35.019
odata-hortolandia,2016,35.053
odata-hortolandia,2016,34.106
odata-hortolandia,2016,35.114
odata-hortolandia,2016,39.228
odata-hortolandia,2016,38.696
odata-hortolandia,2016,33.922
odata-hortolandia,2016,37.56
odata-hortolandia,2016,37.665
odata-hortolandia,2017,35.208
odata-hortolandia,2017,32.057
odata-hortolandia,2017,33.575
odata-hortolandia,2017,33.7
odata-hortolandia,2017,34.897
odata-hortolandia,2017,34.689
odata-hortolandia,2017,32.3
odata-hortolandia,2017,30.871
odata-hortolandia,2017,31.572
odata-hortolandia,2017,31.069
odata-hortolandia,2017,29.556
odata-hortolandia,2017,30.754
odata-hortolandia,2017,27.8
odata-hortolandia,2017,26.63
odata-hortolandia,2017,27.233
odata-hortolandia,2017,25.218
odata-hortolandia,2017,26.381
odata-hortolandia,2017,24.731
odata-hortolandia,2017,22.282
odata-hortolandia,2017,25.797
odata-hortolandia,2017,23.044
odata-hortolandia,2017,22.989
odata-hortolandia,2017,24.255
odata-hortolandia,2017,26.923
odata-hortolandia,2017,27.51
odata-hortolandia,2017,28.064
odata-hortolandia,2017,29.092
odata-hortolandia,2017,29.085
odata-hortolandia,2017,31.384
odata-hortolandia,2017,35.414
odata-hortolandia,2017,36.247
odata-hortolandia,2017,35.72
odata-hortolandia,2017,31.766
odata-hortolandia,2017,35.285
odata-hortolandia,2017,35.278
odata-hortolandia,2017,35.153
odata-hortolandia,2017,36.732
odata-hortolandia,2017,35.486
odata-hortolandia,2017,32.915
odata-hortolandia,2017,33.915
odata-hortolandia,2017,35.463
odata-hortolandia,2017,36.482
odata-hortolandia,2017,32.425
odata-hortolandia,2017,33.02
odata-hortolandia,2018,32.018
odata-hortolandia,2018,29.793
odata-hortolandia,2018,34.63
odata-hortolandia,2018,32.171
odata-hortolandia,2018,34.693
odata-hortolandia,2018,32.804
odata-hortolandia,2018,32.801
odata-hortolandia,2018,35.147
odata-hortolandia,2018,34.748
odata-hortolandia,2018,34.324
odata-hortolandia,2018,32.424
odata-hortolandia,2018,30.824
odata-hortolandia,2018,31.156
odata-hortolandia,2018,31.197
odata-hortolandia,2018,32.118
odata-hortolandia,2018,31.293
odata-hortolandia,2018,29.917
odata-hortolandia,2018,24.957
odata-hortolandia,2018,27.537
odata-hortolandia,2018,23.302
odata-hortolandia,2018,26.283
odata-hortolandia,2018,27.199
odata-hortolandia,2018,27.835
odata-hortolandia,2018,28.262
odata-hortolandia,2018,28.903
odata-hortolandia,2018,27.936
odata-hortolandia,2018,28.787
odata-hortolandia,2018,23.717
odata-hortolandia,2018,26.977
odata-hortolandia,2018,28.907
odata-hortolandia,2018,31.215
odata-hortolandia,2018,31.272
odata-hortolandia,2018,26.192
odata-hortolandia,2018,35.95
odata-hortolandia,2018,34.254
odata-hortolandia,2018,29.354
odata-hortolandia,2018,34.064
odata-hortolandia,2018,32.378
odata-hortolandia,2018,35.503
odata-hortolandia,2018,36.653
odata-hortolandia,2018,36.395
odata-hortolandia,2018,34.802
odata-hortolandia,2018,38.2
odata-hortolandia,2018,36.506
odata-hortolandia,2019,35.417
odata-hortolandia,2019,35.333
odata-hortolandia,2019,36.427
odata-hortolandia,2019,35.942
odata-hortolandia,2019,36.2
odata-hortolandia,2019,33.941
odata-hortolandia,2019,34.154
odata-hortolandia,2019,32.513
odata-hortolandia,2019,32.098
odata-hortolandia,2019,32.765
odata-hortolandia,2019,29.819
odata-hortolandia,2019,29.44
odata-hortolandia,2019,30.848
odata-hortolandia,2019,28.33
odata-hortolandia,2019,24.416
odata-hortolandia,2019,25.038
odata-hortolandia,2019,22.539
odata-hortolandia,2019,23.155
odata-hortolandia,2019,27.177
odata-hortolandia,2019,26.655
odata-hortolandia,2019,26.541
odata-hortolandia,2019,21.212
odata-hortolandia,2019,24.33
odata-hortolandia,2019,26.781
odata-hortolandia,2019,26.777
odata-hortolandia,2019,29.278
odata-hortolandia,2019,28.092
odata-hortolandia,2019,28.388
odata-hortolandia,2019,29.861
odata-hortolandia,2019,32.736
odata-hortolandia,2019,36.175
odata-hortolandia,2019,31.103
odata-hortolandia,2019,37.893
odata-hortolandia,2019,37.376
odata-hortolandia,2019,38.046
odata-hortolandia,2019,39.403
odata-hortolandia,2019,40.429
odata-hortolandia,2019,32.14
odata-hortolandia,2019,38.418
odata-hortolandia,2019,34.022
odata-hortolandia,2019,36.514
odata-hortolandia,2019,29.064
odata-hortolandia,2019,35.759
odata-hortolandia,2019,36.988
odata-hortolandia,2020,35.46
odata-hortolandia,2020,34.467
odata-hortolandia,2020,34.274
odata-hortolandia,2020,35.435
odata-hortolandia,2020,33.242
odata-hortolandia,2020,34.347
odata-hortolandia,2020,35.495
odata-hortolandia,2020,31.939
odata-hortolandia,2020,32.027
odata-hortolandia,2020,34.277
odata-hortolandia,2020,31.804
odata-hortolandia,2020,31.292
odata-hortolandia,2020,30.684
odata-hortolandia,2020,31.546
odata-hortolandia,2020,31.392
odata-hortolandia,2020,28.532
odata-hortolandia,2020,28.356
odata-hortolandia,2020,29.153
odata-hortolandia,2020,24.296
odata-hortolandia,2020,26.548
odata-hortolandia,2020,27.472
odata-hortolandia,2020,27.09
odata-hortolandia,2020,20.958
odata-hortolandia,2020,24.217
odata-hortolandia,2020,26.183
odata-hortolandia,2020,27.869
odata-hortolandia,2020,28.901
odata-hortolandia,2020,29.017
odata-hortolandia,2020,31.941
odata-hortolandia,2020,26.702
odata-hortolandia,2020,31.952
odata-hortolandia,2020,34.583
odata-hortolandia,2020,35.233
odata-hortolandia,2020,34.081
odata-hortolandia,2020,38.873
odata-hortolandia,2020,38.815
odata-hortolandia,2020,33.604
odata-hortolandia,2020,36.393
odata-hortolandia,2020,35.087
odata-hortolandia,2020,39.212
odata-hortolandia,2020,34.138
odata-hortolandia,2020,38.39
odata-hortolandia,2020,32.759
odata-hortolandia,2020,33.918
odata-hortolandia,2020,36.12
odata-hortolandia,2020,33.428
odata-hortolandia,2021,35.79
odata-hortolandia,2021,33.485
odata-hortolandia,2021,33.9
odata-hortolandia,2021,34.937
odata-hortolandia,2021,32.815
odata-hortolandia,2021,32.689
odata-hortolandia,2021,35.307
odata-hortolandia,2021,32.66
odata-hortolandia,2021,31.75
odata-hortolandia,2021,34.3
odata-hortolandia,2021,33.666
odata-hortolandia,2021,31.598
odata-hortolandia,2021,31.21
odata-hortolandia,2021,29.388
odata-hortolandia,2021,29.711
odata-hortolandia,2021,30.021
odata-hortolandia,2021,27.539
odata-hortolandia,2021,26.48
odata-hortolandia,2021,22.714
odata-hortolandia,2021,28.016
odata-hortolandia,2021,24.463
odata-hortolandia,2021,24.03
odata-hortolandia,2021,23.887
odata-hortolandia,2021,25.079
odata-hortolandia,2021,26.451
odata-hortolandia,2021,27.219
odata-hortolandia,2021,23.811
odata-hortolandia,2021,27.553
odata-hortolandia,2021,31.097
odata-hortolandia,2021,33.495
odata-hortolandia,2021,31.114
odata-hortolandia,2021,34.049
odata-hortolandia,2021,35.802
odata-hortolandia,2021,37.402
odata-hortolandia,2021,37.79
odata-hortolandia,2021,35.901
odata-hortolandia,2021,34.11
odata-hortolandia,2021,34.497
odata-hortolandia,2021,37.735
odata-hortolandia,2021,39.88
odata-hortolandia,2021,36.051
odata-hortolandia,2021,35.523
odata-hortolandia,2021,37.143
odata-hortolandia,2021,39.387
odata-hortolandia,2021,35.982
odata-hortolandia,2021,36.341
odata-hortolandia,2022,31.828
odata-hortolandia,2022,23.83
odata-hortolandia,2022,35.174
odata-hortolandia,2022,33.36
odata-hortolandia,2022,32.48
odata-hortolandia,2022,33.074
odata-hortolandia,2022,33.655
odata-hortolandia,2022,35.157
odata-hortolandia,2022,32.378
odata-hortolandia,2022,30.968
odata-hortolandia,2022,32.01
odata-hortolandia,2022,32.572
odata-hortolandia,2022,31.221
odata-hortolandia,2022,28.984
odata-hortolandia,2022,31.045
odata-hortolandia,2022,28.574
odata-hortolandia,2022,28.532
odata-hortolandia,2022,24.032
odata-hortolandia,2022,27.404
odata-hortolandia,2022,24.875
odata-hortolandia,2022,22.545
odata-hortolandia,2022,25.3
odata-hortolandia,2022,25.394
odata-hortolandia,2022,24.693
odata-hortolandia,2022,21.74
odata-hortolandia,2022,28.261
odata-hortolandia,2022,26.109
odata-hortolandia,2022,26.189
odata-hortolandia,2022,27.105
odata-hortolandia,2022,30.439
odata-hortolandia,2022,29.615
odata-hortolandia,2022,31.253
odata-hortolandia,2022,28.657
odata-hortolandia,2022,29.607
odata-hortolandia,2022,31.591
odata-hortolandia,2022,34.292
odata-hortolandia,2022,32.468
odata-hortolandia,2022,34.415
odata-hortolandia,2022,36.531
odata-hortolandia,2022,35.194
odata-hortolandia,2022,35.021
odata-hortolandia,2022,34.755
odata-hortolandia,2022,34.099
odata-hortolandia,2023,32.081
odata-hortolandia,2023,32.469
odata-hortolandia,2023,32.773
odata-hortolandia,2023,33.792
odata-hortolandia,2023,29.347
odata-hortolandia,2023,30.464
odata-hortolandia,2023,32.426
odata-hortolandia,2023,32.519
odata-hortolandia,2023,31.377
odata-hortolandia,2023,31.621
odata-hortolandia,2023,31.684
odata-hortolandia,2023,29.18
odata-hortolandia,2023,27.19
odata-hortolandia,2023,27.776
odata-hortolandia,2023,27.588
odata-hortolandia,2023,24.659
odata-hortolandia,2023,25.26
odata-hortolandia,2023,26.576
odata-hortolandia,2023,24.04
odata-hortolandia,2023,25.916
odata-hortolandia,2023,20.956
odata-hortolandia,2023,23.826
odata-hortolandia,2023,22.422
odata-hortolandia,2023,23.952
odata-hortolandia,2023,26.73
odata-hortolandia,2023,26.753
odata-hortolandia,2023,27.547
odata-hortolandia,2023,27.618
odata-hortolandia,2023,30.535
odata-hortolandia,2023,27.435
odata-hortolandia,2023,31.061
odata-hortolandia,2023,31.598
odata-hortolandia,2023,35.701
odata-hortolandia,2023,31.761
odata-hortolandia,2023,31.842
odata-hortolandia,2023,32.728
odata-hortolandia,2023,32.654
odata-hortolandia,2023,34.345
odata-hortolandia,2023,38.313
odata-hortolandia,2023,33.578
odata-hortolandia,2023,37.141
odata-hortolandia,2023,35.133
odata-hortolandia,2023,35.409
odata-hortolandia,2023,36.216
odata-hortolandia,2023,33.89
odata-hortolandia,2024,34.949
odata-hortolandia,2024,34.692
odata-hortolandia,2024,31.62
odata-hortolandia,2024,30.787
odata-hortolandia,2024,30.261
odata-hortolandia,2024,31.215
odata-hortolandia,2024,31.038
odata-hortolandia,2024,32.084
odata-hortolandia,2024,32.447
odata-hortolandia,2024,33.467
odata-hortolandia,2024,27.807
odata-hortolandia,2024,30.965
odata-hortolandia,2024,30.714
odata-hortolandia,2024,28.815
odata-hortolandia,2024,30.498
odata-hortolandia,2024,30.99
odata-hortolandia,2024,28.967
odata-hortolandia,2024,28.556
odata-hortolandia,2024,23.568
odata-hortolandia,2024,24.294
odata-hortolandia,2024,25.807
odata-hortolandia,2024,25.332
odata-hortolandia,2024,24.431
odata-hortolandia,2024,21.941
odata-hortolandia,2024,23.227
odata-hortolandia,2024,24.119
odata-hortolandia,2024,24.801
odata-hortolandia,2024,28.175
odata-hortolandia,2024,26.03
odata-hortolandia,2024,27.983
odata-hortolandia,2024,30.677
odata-hortolandia,2024,30.945
odata-hortolandia,2024,30.575
odata-hortolandia,2024,33.512
odata-hortolandia,2024,33.419
odata-hortolandia,2024,32.164
odata-hortolandia,2024,34.751
odata-hortolandia,2024,33.197
odata-hortolandia,2024,32.401
odata-hortolandia,2024,32.723
odata-hortolandia,2024,34.112
odata-hortolandia,2024,34.414
odata-hortolandia,2024,33.036
odata-hortolandia,2024,35.039
odata-hortolandia,2024,32.311
odata-hortolandia,2024,29.573
odata-hortolandia,2025,32.769
odata-hortolandia,2025,32.807
odata-hortolandia,2025,32.806
odata-hortolandia,2025,32.454
odata-hortolandia,2025,31.943
odata-hortolandia,2025,32.135
odata-hortolandia,2025,31.59
odata-hortolandia,2025,32.269
odata-hortolandia,2025,31.039
odata-hortolandia,2025,30.804
odata-hortolandia,2025,23.197
odata-hortolandia,2025,26.861
odata-hortolandia,2025,26.003
odata-hortolandia,2025,24.104
odata-hortolandia,2025,25.002
odata-hortolandia,2025,23.375
odata-hortolandia,2025,23.789
odata-hortolandia,2025,20.837
odata-hortolandia,2025,22.659
odata-hortolandia,2025,19.782
odata-hortolandia,2025,22.43
odata-hortolandia,2025,20.18
odata-hortolandia,2025,19.445
odata-hortolandia,2025,20.576
odata-hortolandia,2025,20.954
odata-hortolandia,2025,19.12
odata-hortolandia,2025,20.397
odata-hortolandia,2025,23.707
odata-hortolandia,2025,25.961
odata-hortolandia,2025,26.424
odata-hortolandia,2025,27.903
odata-hortolandia,2025,29.546
odata-hortolandia,2025,28.23
odata-hortolandia,2025,31.693
odata-hortolandia,2025,24.891
odata-hortolandia,2025,30.356
odata-hortolandia,2025,31.247
odata-hortolandia,2025,29.501
odata-hortolandia,2025,29.93
odata-hortolandia,2025,32.329
odata-hortolandia,2025,30.841
odata-hortolandia,2025,32.519
odata-hortolandia,2025,28.741
odata-hortolandia,2025,33.672
odata-hortolandia,2025,33.393
scala-sgigsm01,2016,38.541
scala-sgigsm01,2016,30.652
scala-sgigsm01,2016,39.886
scala-sgigsm01,2016,38.731
scala-sgigsm01,2016,41.623
scala-sgigsm01,2016,32.904
scala-sgigsm01,2016,38.02
scala-sgigsm01,2016,34.7
scala-sgigsm01,2016,37.253
scala-sgigsm01,2016,35.933
scala-sgigsm01,2016,35.399
scala-sgigsm01,2016,37.159
scala-sgigsm01,2016,37.008
scala-sgigsm01,2016,30.762
scala-sgigsm01,2016,30.081
scala-sgigsm01,2016,28.859
scala-sgigsm01,2016,27.663
scala-sgigsm01,2016,23.55
scala-sgigsm01,2016,23.801
scala-sgigsm01,2016,24.854
scala-sgigsm01,2016,26.675
scala-sgigsm01,2016,28.701
scala-sgigsm01,2016,30.55
scala-sgigsm01,2016,30.141
scala-sgigsm01,2016,30.878
scala-sgigsm01,2016,30.515
scala-sgigsm01,2016,30.588
scala-sgigsm01,2016,31.198
scala-sgigsm01,2016,34.271
scala-sgigsm01,2016,35.073
scala-sgigsm01,2016,35.516
scala-sgigsm01,2016,32.159
scala-sgigsm01,2016,32.171
scala-sgigsm01,2016,33.436
scala-sgigsm01,2016,38.721
scala-sgigsm01,2016,34.684
scala-sgigsm01,2016,40.278
scala-sgigsm01,2016,39.579
scala-sgigsm01,2016,31.697
scala-sgigsm01,2016,37.382
scala-sgigsm01,2016,38.721
